ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
21058000050700006,21,1,36,3,1,1290,21,10,3,21,2,4,6,8,2,4,6
7019000242800001,7,1,15,3,1,2150,25,10,1,7,2,4,6,8,2,4,6
15047000106200002,15,3,55,13,1,12000,35,10,1,15,1,3,5,8,1,3,5
19006000145100004,19,1,47,11,1,12000,30,10,1,19,2,3,6,8,1,4,6
28037000082100001,28,1,50,3,1,7740,55,10,2,28,2,4,6,8,2,4,6
21039000003900003,21,1,40,4,1,4600,40,10,3,21,2,4,6,8,2,4,6
9012000028000003,9,3,48,3,1,4000,45,10,1,9,1,3,5,7,1,3,5
20391000020300003,20,1,54,2,1,6450,60,10,2,20,2,4,6,8,2,4,6
20356000042200003,20,3,35,3,1,1000,12,16,3,20,2,4,6,8,2,4,6
22014000374800002,22,3,47,2,1,5160,50,10,1,22,2,4,6,8,2,4,6
22009000140300001,22,1,24,3,1,5160,45,10,2,22,2,4,6,8,2,4,6
15025000181300007,15,3,32,11,1,5160,48,10,1,15,2,4,6,8,2,4,6
30174000141100002,30,1,31,3,1,2580,20,10,3,30,2,4,6,8,2,4,6
20043000056400003,20,1,40,0,3,5160,48,10,2,20,2,4,6,8,2,4,6
19021000103700001,19,3,47,3,1,5160,24,10,1,19,2,4,6,8,2,4,6
15047000058300001,15,1,45,3,1,6450,72,10,1,9,1,4,5,8,2,4,6
21078000162700001,21,1,58,2,3,3010,51,10,2,21,2,4,6,8,2,4,6
21156000288100005,21,1,28,4,1,3600,48,10,1,21,1,3,5,7,1,3,5
25018000167700008,25,3,52,2,1,4300,48,10,2,25,2,4,5,8,2,4,6
18010000058700002,18,3,65,2,1,3870,48,10,2,18,2,4,6,8,2,4,6
20466000149000002,20,1,25,1,3,3225,5,10,2,20,2,4,6,8,2,4,6
17027000103600001,17,3,46,2,1,3225,50,16,1,17,2,4,6,8,2,4,6
21001000155300001,21,1,28,2,1,6450,48,10,1,21,1,3,6,8,2,4,6
21065000062600002,21,1,45,2,1,3870,40,10,1,21,2,4,6,8,2,4,6
24028000096100004,24,1,23,4,1,4000,30,10,1,24,2,4,6,8,2,4,6
8012000015600004,8,1,25,3,1,3440,7,10,1,8,1,4,6,8,2,4,6
19041000081600002,19,1,26,4,1,22000,48,10,1,19,1,3,5,7,1,3,5
10007000409000005,10,1,37,2,1,7740,48,10,1,10,1,3,5,7,1,3,5
31082000087800004,31,1,27,4,1,7740,48,10,1,31,1,4,5,8,2,4,6
22017000037000006,22,3,27,11,1,0,40,10,1,22,1,3,5,7,1,3,5
21140000044900001,21,1,42,8,1,8000,48,10,1,21,1,4,6,8,2,4,6
21071000226500004,21,1,41,3,1,3010,35,10,2,21,2,4,6,8,2,4,6
15075000127800004,15,1,60,2,1,2150,50,10,2,15,2,4,6,8,2,4,6
16020000023000001,16,1,43,2,1,3440,48,10,1,16,2,4,6,8,2,4,6
12001000074500001,12,1,32,4,1,6000,58,10,1,12,2,4,6,8,2,4,6
15058000105900002,15,3,34,11,1,7000,50,10,1,9,1,3,5,8,1,3,5
30029000197400002,30,1,45,0,3,1720,24,10,2,30,2,4,6,8,2,4,6
30211000110400004,30,1,29,3,1,4300,48,10,2,30,2,4,6,8,2,4,6
6002000019200003,6,1,23,3,1,3440,32,10,1,6,2,4,6,8,2,4,6
15121000069600003,15,1,49,11,1,25000,60,10,1,9,1,3,5,7,1,3,5
28012000079300003,28,3,48,3,1,3010,30,10,1,28,2,4,6,8,2,4,6
31006000084400002,31,3,55,11,1,13000,50,10,1,31,1,3,5,8,1,3,5
32023000130800002,32,3,31,8,1,9000,40,10,1,32,1,3,5,8,1,3,5
7075000074700001,7,3,24,3,1,774,24,10,1,7,2,4,6,8,2,4,6
30188000135900001,30,1,36,2,1,3440,40,10,2,30,2,4,6,8,2,4,6
13008000157300001,13,1,57,2,3,3440,84,10,1,15,1,4,6,8,2,4,6
21207000014100002,21,1,26,11,1,3010,126,10,1,21,2,4,6,8,2,4,6
31024000057200006,31,1,31,2,1,4730,50,10,1,31,1,4,6,8,2,3,6
29018000025200002,29,3,57,3,1,3870,48,10,1,29,2,4,6,8,2,4,6
30186000065400001,30,3,47,2,1,5160,49,10,1,30,2,4,6,8,2,4,6
30098000025600004,30,3,36,2,1,2150,48,10,3,30,2,4,6,8,2,4,6
15071000140100002,15,1,30,3,1,8170,54,10,1,22,2,4,6,8,2,4,6
15057000415900005,15,3,49,3,1,3010,50,10,1,15,1,3,5,7,1,4,5
21046000026800003,21,3,32,11,1,0,56,10,1,21,2,4,6,8,2,4,6
7091000011400006,7,1,35,3,1,3010,30,10,2,7,2,4,6,8,2,4,6
8019000407100001,8,3,25,2,1,5160,42,10,1,8,1,3,5,7,1,3,5
19023000009900001,19,1,54,13,1,10000,40,10,1,19,1,4,5,8,2,4,6
14102000011600003,14,1,20,11,1,3440,30,10,1,14,2,4,6,8,2,4,6
19011000007700001,19,3,32,3,1,5160,40,10,1,19,2,4,6,8,2,4,6
8034000077500003,8,3,23,4,1,2150,25,10,1,8,2,4,6,8,2,4,6
20083000022100001,20,3,28,11,1,10750,35,10,1,20,1,3,5,7,1,3,5
15001000169500001,15,1,44,11,1,0,15,10,1,15,2,4,6,8,2,4,6
13037000059700002,13,1,15,2,1,5160,40,10,2,13,2,4,6,8,2,4,6
13014000064800002,13,1,45,2,1,3440,48,10,2,13,2,4,6,8,2,4,6
30049000119700003,30,1,24,3,1,12900,42,10,1,30,1,4,5,8,1,3,6
24015000059500004,24,3,39,3,1,4300,20,10,1,24,1,4,6,8,2,4,6
7056000265000004,7,1,13,2,1,2580,48,13,1,7,2,4,6,8,2,4,6
20152000039900003,20,3,21,3,1,4300,78,10,1,20,2,4,6,8,2,4,6
13023000155100003,13,1,35,3,1,4800,40,10,1,13,1,3,5,7,1,4,6
21013000039100002,21,1,62,2,1,292,48,10,2,21,2,4,6,8,2,4,6
32003000012900002,32,3,30,4,1,1200,9,10,1,32,2,4,6,8,2,4,6
21217000172600001,21,1,19,0,3,5160,48,10,1,9,2,4,6,8,2,4,6
20334000811400005,20,1,49,10,1,10000,7,10,1,20,1,3,5,8,2,3,6
8062000101100002,8,1,28,4,1,5160,48,10,2,8,2,4,6,8,2,4,6
6005000118100003,6,1,45,3,1,10000,60,10,1,6,2,4,5,8,2,4,6
11019000049400011,11,1,62,2,1,8600,40,10,2,11,2,4,6,8,2,4,6
26030000137600002,26,1,53,3,1,16000,48,10,1,26,1,3,5,7,1,3,5
13065000094100002,13,3,28,11,1,4300,45,10,1,13,1,3,5,7,1,3,5
16018000096800002,16,3,51,3,1,2107,10,16,3,16,2,4,6,8,2,4,6
16086000042300004,16,3,42,11,1,5200,30,10,1,16,1,3,5,8,2,3,5
28035000109600002,28,1,28,2,1,5160,36,10,2,28,2,4,6,8,2,4,6
15005000177100001,15,1,39,3,1,6880,54,10,1,15,1,3,5,8,1,3,5
8045000216700001,8,1,47,10,1,22400,40,10,1,8,1,3,5,7,1,3,5
28026000043500003,28,1,57,3,1,4300,48,10,2,28,2,4,6,8,2,4,6
21181000099500002,21,3,17,2,1,1505,6,10,1,21,2,4,6,8,2,4,6
11025000155000004,11,3,20,3,1,6450,8,10,1,11,2,4,6,8,2,4,6
13030000199400004,13,1,33,11,1,12000,40,10,1,13,1,3,5,7,1,3,5
30161000069500002,30,3,40,11,1,10600,20,10,1,30,1,3,5,8,1,3,5
4002000223000002,4,3,22,3,1,7000,40,10,1,4,1,3,5,7,1,3,5
8060000033900001,8,3,58,7,1,3800,36,10,1,8,1,3,5,8,1,3,5
20289000009300002,20,1,26,3,1,5160,56,10,3,20,2,4,6,8,2,4,6
31099000011600005,31,3,35,3,1,150,5,16,3,31,2,4,6,8,2,4,6
15053000223300001,15,1,41,4,1,7000,68,10,1,15,1,3,5,7,1,3,5
11005000143500003,11,3,28,11,1,8600,48,10,1,11,1,3,5,7,1,3,5
15109000349400001,15,1,24,11,1,0,45,10,1,15,1,3,5,8,1,3,5
20107000036700003,20,1,30,11,1,6450,60,10,1,20,2,4,6,8,2,4,6
14113000040100004,14,3,20,3,1,6450,48,10,1,14,1,3,5,8,1,3,5
30174000141900001,30,1,30,3,1,5160,50,10,3,30,2,4,6,8,2,4,6
17006000218900001,17,3,33,11,1,10000,40,10,1,17,2,4,6,8,2,4,6
16089000028700001,16,1,34,2,1,6450,48,10,1,16,2,4,6,8,2,4,6
7075000058900002,7,1,26,3,1,4730,54,10,1,7,2,4,6,8,2,4,6
30209000007100002,30,3,21,11,1,860,8,10,1,30,1,4,6,8,2,4,6
30126000034900005,30,3,56,3,1,3655,72,10,1,30,2,4,6,8,2,4,6
9006000056900002,9,1,38,11,1,30000,40,10,1,9,1,3,5,7,1,3,5
9004000238600003,9,1,22,5,1,3600,48,10,1,9,1,3,5,7,1,3,5
20067000013600002,20,1,51,4,1,10750,45,10,1,20,2,4,6,8,2,4,6
17032000008200002,17,1,61,2,1,0,0,20,1,17,2,4,6,8,2,4,6
9006000528700003,9,1,27,11,1,7000,50,10,1,9,1,3,5,8,1,3,5
30003000195400002,30,1,26,4,1,4300,35,10,2,30,2,4,6,8,2,4,6
24046000027800001,24,3,39,2,1,1720,10,10,1,24,2,4,6,8,2,4,6
25018000232200002,25,3,52,2,1,5590,40,10,2,25,1,4,5,7,2,4,6
9002000037400003,9,3,49,11,1,9500,54,10,1,9,1,3,5,7,1,3,5
20390000024900004,20,3,34,11,1,3225,24,10,1,20,2,4,6,8,2,4,6
17001000184000002,17,1,44,2,1,5160,8,10,2,17,2,4,6,8,2,4,6
11037000161300002,11,1,39,11,1,30000,60,10,1,11,1,3,5,8,1,3,5
8021000191300005,8,1,17,3,1,6020,40,10,3,8,1,3,5,7,1,3,5
16044000131900003,16,1,30,3,1,5160,48,10,3,16,2,4,6,8,2,4,6
32052000106400002,32,1,52,2,3,3870,48,10,2,32,2,4,6,8,2,4,6
20551000205500004,20,1,28,11,1,6000,60,10,1,20,1,3,5,7,1,3,5
15020000302100001,15,3,36,4,1,8000,40,10,1,15,1,3,5,7,1,3,5
20063000029000006,20,1,49,2,1,2580,20,10,3,20,2,4,6,8,2,4,6
20500000085600003,20,1,15,3,1,5160,52,10,3,20,2,4,6,8,2,4,6
21149000014900005,21,1,24,3,1,5160,60,10,2,21,2,4,6,8,2,4,6
13078000104400002,13,1,60,3,1,4000,20,10,1,13,1,4,6,8,2,4,6
13066000071400001,13,1,55,7,1,8000,72,10,1,9,2,4,6,8,2,4,6
10008000191400005,10,1,22,4,1,5200,40,10,1,10,1,3,5,7,1,4,5
30138000112500001,30,3,59,3,1,4000,48,10,1,30,1,3,5,7,1,3,5
7114000008900004,7,1,45,3,1,1548,24,10,3,7,2,4,6,8,2,4,6
9005000393000003,9,1,39,13,1,42996,61,10,1,15,1,3,5,8,1,4,6
21112000010200004,21,1,30,2,1,3870,40,10,1,21,2,4,6,8,2,4,6
15078000085600002,15,3,41,1,3,172,40,10,1,15,2,4,6,8,2,4,6
20377000015400004,20,1,30,4,1,3440,40,10,3,20,2,4,6,8,2,4,6
21104000067100003,21,1,27,3,1,8600,48,10,1,21,2,4,6,8,2,4,6
26030000602000003,26,1,25,3,1,17200,48,10,1,26,1,3,5,8,1,3,5
30032000168300002,30,3,18,4,1,3010,48,10,1,8,2,4,6,8,2,4,6
17006000347100002,17,1,36,2,1,4300,46,10,1,17,2,4,6,8,2,4,6
29018000092300002,29,1,46,4,1,8600,72,10,1,21,2,4,6,8,2,4,6
