Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),-215.74471574195167,3033.125612162375,-0.07112950247653707,0.9432975626819751,-6162.016228942455,5730.526797458551
SEXO: 3,-694.9533911522592,482.57717406877725,-1.4400875725075508,0.14990589072641183,-1641.0186947386223,251.11191243410383
EDAD,65.98476565817863,17.54463655586319,3.760965093125704,0.00017121424980405973,31.589496255798032,100.38003506055924
NIVACAD: 1,510.6628593757124,5876.030860200842,0.08690608874002034,0.9307496762736869,-11008.963882950187,12030.289601701612
NIVACAD: 2,1447.253308099797,1561.1715375404633,0.927030293147582,0.3539560208524575,-1613.3353479295672,4507.841964129161
NIVACAD: 3,1177.934603862032,1625.9006166560437,0.7244813070338,0.46880455385174424,-2009.551757187296,4365.42096491136
NIVACAD: 4,2138.506736780609,1665.1217510965953,1.2842945180268397,0.19909905212252432,-1125.8704439248795,5402.883917486098
NIVACAD: 5,1610.9010634516428,2325.116957325963,0.6928258203855193,0.48845138171104086,-2947.359455917397,6169.161582820682
NIVACAD: 6,-32.569756873467504,6979.204149071609,-0.00466668636964861,0.9962767246381616,-13714.90544716785,13649.765933420917
NIVACAD: 7,3450.1733480398552,2743.375417847949,1.2576380635306401,0.20858203214505933,-1928.0592684240664,8828.405964503778
NIVACAD: 8,3473.963538858266,2435.6094495746397,1.4263220810975943,0.1538384830856481,-1300.9112731883629,8248.838350904894
NIVACAD: 9,4607.603046410986,8890.070993823652,0.5182864174664188,0.6042816225208725,-12820.879205999507,22036.08529882148
NIVACAD: 10,5004.233573049433,2501.331515903871,2.000627882082685,0.04548704616373947,100.51436061426466,9907.952785484602
NIVACAD: 11,6048.508903972544,1686.4588106356662,3.586514456106235,0.0003383646177868646,2742.301622725263,9354.716185219826
NIVACAD: 12,9142.99219412139,3837.4633382927254,2.3825614444017273,0.01723020751257046,1619.8619815307193,16666.122406712064
NIVACAD: 13,14118.101864226725,2321.1647072270493,6.082335226048108,1.273495235283847e-9,9567.589508033645,18668.614220419804
NIVACAD: 14,11732.575783867072,4491.046913778903,2.6124367010886838,0.009017114146353667,2928.1318726859536,20537.01969504819
HORTRA,55.80182903098712,12.750753210433679,4.376355507008451,1.2316509526346991e-5,30.80469726597642,80.79896079599783
ENT_PAIS_TRAB: 2,4261.82830328838,3233.557385342304,1.3179998977618959,0.18756469560765293,-2077.37838490819,10601.03499148495
ENT_PAIS_TRAB: 3,1951.1619716732753,4134.084416467823,0.471969552411887,0.6369693338573098,-6153.477117534596,10055.801060881147
ENT_PAIS_TRAB: 4,1758.2607108547736,3459.6793868922005,0.5082149280989311,0.6113252786147294,-5024.245394593906,8540.766816303454
ENT_PAIS_TRAB: 5,628.830148148406,2902.7191198922333,0.21663485930796916,0.8285018478748147,-5061.7867996714285,6319.44709596824
ENT_PAIS_TRAB: 6,71.62187002199299,3711.7916597222315,0.019295767809164362,0.9846059381051842,-7205.136112119881,7348.379852163867
ENT_PAIS_TRAB: 7,-2126.207960473604,2571.0026741029055,-0.826995623882615,0.40827942090150393,-7166.513544943413,2914.097623996204
ENT_PAIS_TRAB: 8,1199.3825527525605,2830.061942782955,0.42380081319815277,0.6717295069655498,-4348.794101548914,6747.559207054035
ENT_PAIS_TRAB: 9,2953.495610928389,2572.1557348691094,1.148256915741801,0.2509180286428012,-2089.070484072066,7996.061705928843
ENT_PAIS_TRAB: 10,-933.6079551848514,2886.8606410459506,-0.32339903835697176,0.7464067245100263,-6593.135250591934,4725.919340222231
ENT_PAIS_TRAB: 11,6596.167653289487,2624.2682395627644,2.5135264580988452,0.011984590555602114,1451.4379350949075,11740.897371484067
ENT_PAIS_TRAB: 12,-1272.198225532474,2619.535127807336,-0.48565801314424784,0.6272311613751043,-6407.648945360734,3863.252494295786
ENT_PAIS_TRAB: 13,-1317.8481847192443,2617.8012684236846,-0.5034179640048803,0.6146928538186036,-6449.899771119083,3814.2034016805947
ENT_PAIS_TRAB: 14,488.8713209340841,2509.4828904023498,0.1948095851953398,0.8455500162274643,-4430.828200980974,5408.570842849142
ENT_PAIS_TRAB: 15,-523.4343790206073,2490.1855027837723,-0.21019895041371867,0.8335210534156976,-5405.30246203468,4358.433703993464
ENT_PAIS_TRAB: 16,5.427144145519524,2554.1359054295644,0.0021248454845267,0.9983047055275316,-5001.812092633357,5012.6663809243955
ENT_PAIS_TRAB: 17,-1085.4300378375488,2866.84027234118,-0.37861545629507354,0.704989686564599,-6705.708530743479,4534.848455068381
ENT_PAIS_TRAB: 18,-189.4860712220008,2975.9236130188756,-0.06367302923806563,0.9492331527103843,-6023.616294710925,5644.644152266924
