Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),301.8598336110697,3259.833669328697,0.09259976558044208,0.9262630164152418,-6104.643140890365,6708.362808112505
SEXO: 3,-905.4111684545447,550.3309379295046,-1.6452121915241564,0.10062902783542367,-1986.9684343906279,176.1460974815385
EDAD,34.12699173776017,19.908498971827225,1.714192103887577,0.08718665064892066,-4.998887315797553,73.25287079131789
NIVACAD: 1,827.7715923301757,3921.1406928530137,0.21110479250054423,0.8329017068635184,-6878.388310415604,8533.931495075954
NIVACAD: 2,1739.7882337091867,1507.4189631533093,1.1541504228325439,0.2490551858041704,-1222.7199955067802,4702.296462925154
NIVACAD: 3,1799.0277855271474,1617.316453210186,1.1123536039940023,0.26658401255544106,-1379.4603581132906,4977.515929167585
NIVACAD: 4,2617.8139769476234,1667.6666218231614,1.5697465804560637,0.11718164714854656,-659.6266095799092,5895.254563475156
NIVACAD: 5,3119.100052554593,2529.2223775403604,1.2332249153939092,0.2181399781837834,-1851.5433386539894,8089.743443763175
NIVACAD: 6,4176.233901075159,5367.728838969186,0.7780262428228696,0.43696515162249994,-6372.884324412363,14725.35212656268
NIVACAD: 7,2341.938392885737,2979.373622578296,0.7860505896736327,0.4322543318891924,-3513.3805931070856,8197.25737887856
NIVACAD: 8,4227.291619539278,3036.7273574258074,1.392055038856928,0.16459792222224193,-1740.7438146442946,10195.32705372285
NIVACAD: 9,6671.682062970454,5320.677100260319,1.253915984235171,0.21052790739807942,-3784.966075214763,17128.330201155673
NIVACAD: 10,5185.383029390185,2838.0708483971684,1.8270801915740358,0.06835434165273684,-392.23570103005295,10763.001759810422
NIVACAD: 11,7044.573595367465,1705.374274290906,4.13080794143948,4.3155936005882417e-5,3693.0267162492983,10396.120474485631
NIVACAD: 12,10182.156242218305,3399.4459134578897,2.995239960108998,0.0028946590130772753,3501.2753858924016,16863.03709854421
NIVACAD: 13,9895.001637812333,2517.706477366034,3.9301649047526195,9.833600553878682e-5,4946.990275168593,14843.013000456072
NIVACAD: 14,20788.28565959109,5390.762579571716,3.856279209618368,0.0001320310226692264,10193.899563821586,31382.671755360592
HORTRA,44.20372019440601,13.440676936554947,3.288801628300732,0.0010856362943041438,17.78895628067405,70.61848410813798
ENT_PAIS_TRAB: 2,-4294.561585198034,5653.718363843731,-0.759599489897183,0.44789442787028544,-15405.730800901365,6816.607630505297
ENT_PAIS_TRAB: 3,444.5173783251999,3859.417211783445,0.11517733220653474,0.9083562854751891,-7140.338278504803,8029.373035155204
ENT_PAIS_TRAB: 4,194.30023210883232,4385.8501551833715,0.04430161205557846,0.9646837698540571,-8425.14631489432,8813.746779111983
ENT_PAIS_TRAB: 5,1228.5878612917236,2882.4613600578805,0.4262287357312756,0.6701463537995311,-4436.270886209679,6893.446608793127
ENT_PAIS_TRAB: 6,945.3944690032539,3406.5840337774694,0.2775197851071155,0.7815093186506856,-5749.514829782769,7640.303767789277
ENT_PAIS_TRAB: 7,387.9390733497941,2774.8760171355048,0.1398041105095075,0.8888777351349304,-5065.483788348609,5841.361935048197
ENT_PAIS_TRAB: 8,1810.3439854346027,3195.537278178443,0.5665225681443328,0.5713229253233101,-4469.798240961965,8090.48621183117
ENT_PAIS_TRAB: 9,2818.5451649167785,2763.0270904419212,1.0200932067104624,0.3082360316040211,-2611.59117611607,8248.681505949628
ENT_PAIS_TRAB: 10,718.7520449761907,3280.1201417279144,0.2191236948405078,0.8266537111814947,-5727.619634174366,7165.123724126747
ENT_PAIS_TRAB: 11,646.3117720974207,2831.0027284911066,0.22829782733621656,0.819519112262833,-4917.416086641734,6210.039630836575
ENT_PAIS_TRAB: 12,3163.2579123224123,2821.8159187756605,1.1210008035162329,0.2628893957993063,-2382.415244938583,8708.931069583406
ENT_PAIS_TRAB: 13,25.63583245089587,2839.2501654046964,0.009029085482941877,0.9927999581906124,-5554.300592270034,5605.572257171825
ENT_PAIS_TRAB: 14,2694.8228019048356,2722.061824734762,0.9899932387345461,0.3227130039287768,-2654.8051073409997,8044.450711150671
ENT_PAIS_TRAB: 15,1016.3022154424735,2654.0556305377922,0.3829242325401219,0.7019579685048266,-4199.6741245510175,6232.278555435964
ENT_PAIS_TRAB: 16,1321.3203055722422,2669.467697449855,0.4949751993007822,0.6208608331135986,-3924.945141943621,6567.585753088106
ENT_PAIS_TRAB: 17,996.2804302735072,2996.289039387107,0.3325047808062259,0.739664003622666,-4892.282174594783,6884.843035141798
ENT_PAIS_TRAB: 18,-621.8393052997461,3289.8825483615833,-0.18901565516660543,0.8501663361146841,-7087.396898052383,5843.718287452891
ENT_PAIS_TRAB: 19,1868.805033147435,2822.729560530998,0.6620559968897215,0.5082765009118808,-3678.663690764174,7416.273757059044
ENT_PAIS_TRAB: 20,44.38055298151437,2644.5506915044357,0.016781887798213123,0.9866181070798086,-5152.915870682935,5241.676976645964
