Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),7073.300869346207,3514.9122547805428,2.0123691166759543,0.044779024294635955,165.53757784861955,13981.064160843795
HORTRA,27.88630266900694,16.58731688050717,1.6811822472492788,0.09342448057788973,-4.712308717597846,60.484914055611725
SEXO: 3,-2333.4142493672566,632.2295269847239,-3.690770756146031,0.0002511054153493399,-3575.9180735711516,-1090.9104251633619
EDAD,0.18829476423602862,24.382141228354467,0.007722650872723884,0.9938417149829519,-47.72927698062471,48.105866509096764
NIVACAD: 1,1036.560439243812,4840.952476675667,0.21412324211776376,0.8305483726490953,-8477.234327263772,10550.355205751397
NIVACAD: 2,204.1220558067807,2004.9533738290654,0.10180887918453078,0.9189539281787429,-3736.1593262004017,4144.403437813963
NIVACAD: 3,822.4820753941652,2095.047614151323,0.3925839536240527,0.6948135090740788,-3294.8591137894296,4939.82326457776
NIVACAD: 4,-188.81134147621262,2150.8451364076946,-0.08778472158695821,0.9300870059644262,-4415.809912711055,4038.18722975863
NIVACAD: 5,-253.37669678210904,2952.278969244479,-0.08582410382679756,0.9316445872798451,-6055.411800864856,5548.658407300637
NIVACAD: 7,-1989.7832121392019,4973.286596158739,-0.4000942181124386,0.6892778232946077,-11763.65069355867,7784.084269280265
NIVACAD: 8,588.1681138444213,2858.177997359976,0.20578428438945956,0.8370528949364721,-5028.93286040509,6205.269088093932
NIVACAD: 10,12781.26494471428,3987.5992741888745,3.2052531023980944,0.0014459036332867563,4944.54246324108,20617.98742618748
NIVACAD: 11,4001.703197339041,2227.815778283415,1.7962451098279086,0.07312914834327702,-376.56372312670055,8379.970117804782
NIVACAD: 13,24667.529085313097,3365.7757984384557,7.328928176605686,1.0908799685801294e-12,18052.859693141945,31282.19847748425
NIVACAD: 14,5675.253338966957,6693.838820785822,0.8478323860060784,0.39698405344058163,-7479.969532539064,18830.476210472978
ENT_PAIS_TRAB: 2,231.46965025455273,4003.0213253977613,0.057823736482731,0.9539148124400953,-7635.561377065118,8098.500677574224
ENT_PAIS_TRAB: 3,-2014.8673188985747,5093.341278802293,-0.39558851618369734,0.6925969180155266,-12024.675065572064,7994.940427774915
ENT_PAIS_TRAB: 4,-167.8448725940213,3959.411287062007,-0.04239137094508988,0.9662055934764405,-7949.170254901699,7613.480509713656
ENT_PAIS_TRAB: 5,67.88731423407923,3024.0211701985054,0.02244935151350905,0.9820995086915046,-5875.140823608598,6010.915452076756
ENT_PAIS_TRAB: 6,1576.2854879336767,6770.121080468123,0.23282973364852785,0.815999956593471,-11728.852873641608,14881.423849508963
ENT_PAIS_TRAB: 7,-3909.057172302126,2935.5397684980535,-1.3316314819683623,0.18365844022548833,-9678.19517168819,1860.0808270839384
ENT_PAIS_TRAB: 8,-889.3595343432397,2860.3906137770414,-0.31092240691171646,0.7560042231091875,-6510.8089046140685,4732.089835927589
ENT_PAIS_TRAB: 9,3136.72057769856,2821.6489031146725,1.1116622533143994,0.26687960706600966,-2408.5907420706235,8682.031897467743
ENT_PAIS_TRAB: 10,155.2957336917503,3600.645566514815,0.04312996956322647,0.9656171452516522,-6920.956948359201,7231.548415742703
ENT_PAIS_TRAB: 11,1979.2389337880777,3098.8312338526584,0.6387049775948481,0.5233412598864393,-4110.811426541636,8069.2892941177915
ENT_PAIS_TRAB: 12,-1207.7097958358954,3100.2056027583753,-0.3895579682719586,0.6970485537239417,-7300.4611667137315,4885.041575041941
ENT_PAIS_TRAB: 13,-2382.197838733137,3311.5305053499856,-0.7193646064514722,0.47229137275327737,-8890.260403429884,4125.864725963611
ENT_PAIS_TRAB: 14,1861.6949092207349,2650.171717740471,0.7024808606772133,0.48274416610815385,-3346.616872410279,7070.006690851749
ENT_PAIS_TRAB: 15,-1300.1987010444798,2594.338734186946,-0.5011676709409946,0.6164992804684769,-6398.783409482906,3798.386007393946
ENT_PAIS_TRAB: 16,-937.9267148107956,2705.1842603194905,-0.34671453940073704,0.7289685795660348,-6254.353178873057,4378.499749251466
ENT_PAIS_TRAB: 17,-2234.875396744492,3745.866722009036,-0.5966243763061201,0.5510595552144755,-9596.527341809046,5126.776548320062
ENT_PAIS_TRAB: 18,223.8336584367422,3549.0602930436817,0.06306842937423923,0.9497401428279701,-6751.039861735812,7198.707178609297
ENT_PAIS_TRAB: 19,-932.82093707391,2894.0536649023843,-0.32232330325684333,0.7473581397322333,-6620.427403735177,4754.785529587358
ENT_PAIS_TRAB: 20,-1062.3293709490947,2644.2505301391607,-0.4017506506439792,0.688059126142524,-6259.004400539208,4134.345658641019
ENT_PAIS_TRAB: 21,78.26053471678806,2604.4214063152444,0.030049105926951994,0.9760412715627583,-5040.139380292822,5196.660449726399
ENT_PAIS_TRAB: 22,-3763.6288556517725,3061.5723874749465,-1.229312385703822,0.21959996084850958,-9780.455399102002,2253.1976877984566
ENT_PAIS_TRAB: 23,-2122.010479557047,4373.748430688828,-0.48516976071777596,0.6277930881373193,-10717.621597492005,6473.600638377912
ENT_PAIS_TRAB: 24,-2096.765344383875,3143.990722434962,-0.6669120647913265,0.5051716336541228,-8275.566442962421,4082.035754194672
ENT_PAIS_TRAB: 25,-1506.2559361899976,3292.9603570665367,-0.4574169661525514,0.6475931122765259,-7977.823083837398,4965.311211457403
ENT_PAIS_TRAB: 26,-1966.0214863362012,3125.596924932867,-0.6290067252924586,0.5296652424762476,-8108.673745351711,4176.6307726793075
ENT_PAIS_TRAB: 27,-1930.3669163539932,3415.2386386181015,-0.5652216786628627,0.5722059297097886,-8642.244308873223,4781.5104761652365
ENT_PAIS_TRAB: 28,-1218.927078228572,3148.77039801141,-0.38711208635548,0.6988570550788293,-7407.121545716214,4969.26738925907
ENT_PAIS_TRAB: 29,-2304.446033354279,3160.5311983981255,-0.7291325061186732,0.466301617507201,-8515.75368811409,3906.8616214055314
ENT_PAIS_TRAB: 30,-1195.0008124386306,2526.7162500760755,-0.472946185549189,0.6364819098157208,-6160.688856732559,3770.687231855298
ENT_PAIS_TRAB: 31,-1136.949454688145,2809.5693754632844,-0.40467036145020174,0.685912969014427,-6658.521200994179,4384.622291617889
ENT_PAIS_TRAB: 32,808.2996161824792,3348.7023198151014,0.24137696904247657,0.8093733977336255,-5772.815723897566,7389.414956262525
SITTRA: 2,-1056.412510266635,945.9799340612499,-1.116738814671554,0.2647045858453917,-2915.52163997935,802.6966194460795
SITTRA: 3,241.01999733995575,1051.069895707454,0.22930920039121666,0.8187332521605195,-1824.6196306454285,2306.65962532534
