Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),2357.461342015822,8335.87115506057,0.282809234711437,0.7774519707652887,-14024.217431586994,18739.14011561864
HORTRA,31.33406709487229,21.013878611065312,1.4911129770385492,0.13662629576288013,-9.962469618626557,72.63060380837113
SEXO: 3,-1308.3572309157269,815.7638477043432,-1.6038431153790405,0.10944404701896503,-2911.4987694096358,294.78430757818205
EDAD,84.8483307305054,30.868771086489094,2.7486786076703433,0.0062221239629650735,24.18493002909804,145.51173143191275
NIVACAD: 2,1626.358980260481,1950.1381440339892,0.8339711651894827,0.40473580293738476,-2206.058297485058,5458.776258006021
NIVACAD: 3,2776.1906152952356,2039.336690948548,1.361320387956124,0.17408770448803945,-1231.5199120033944,6783.901142593866
NIVACAD: 4,4909.80227982823,2110.3843920164027,2.3264966791841535,0.020431323764680924,762.4685991906736,9057.135960465786
NIVACAD: 5,5958.742007558737,3320.750165485355,1.7943963594406138,0.0734151018528435,-567.2060891011379,12484.690104218611
NIVACAD: 6,14403.28221592979,6101.860054572659,2.3604740336737398,0.018673517236630705,2411.8886979524214,26394.67573390716
NIVACAD: 7,5782.392387837218,4634.011060072936,1.2478158366212893,0.21274171187456453,-3324.379922739109,14889.164698413544
NIVACAD: 8,5699.521737005202,3478.9111154161446,1.6383062251141849,0.10205064037454392,-1137.2447286167644,12536.288202627169
NIVACAD: 10,8098.773237478337,3493.3503237377085,2.3183398419695447,0.020874273803034443,1233.6307967400335,14963.915678216641
NIVACAD: 11,8225.652400083134,2130.114945313758,3.8616002475263254,0.00012901047836369378,4039.5441774534665,12411.760622712802
NIVACAD: 12,16722.730915466145,8146.493590854034,2.052751988197787,0.040669272797762696,713.2174939963752,32732.244336935917
NIVACAD: 13,13098.565029070129,3878.1890589083037,3.377495225247561,0.000794456524207235,5477.136361981378,20719.99369615888
ENT_PAIS_TRAB: 2,8261.489412949139,9131.786994836688,0.9046958079092696,0.3661063868047313,-9684.32553496574,26207.304360864015
ENT_PAIS_TRAB: 3,1242.9289420739974,9274.283271369697,0.13401886762624537,0.8934470429575514,-16982.920112075964,19468.777996223962
ENT_PAIS_TRAB: 4,-5846.462060614258,9703.125549688184,-0.6025338980388786,0.5471196338724941,-24915.0732349163,13222.149113687787
ENT_PAIS_TRAB: 5,-2931.333256919569,8286.745948277663,-0.3537375557565904,0.723699786274163,-19216.471028120275,13353.804514281135
ENT_PAIS_TRAB: 6,-5119.247623893774,9728.303421926203,-0.5262220350113385,0.598990909202892,-24237.33842756313,13998.84317977558
ENT_PAIS_TRAB: 7,-6967.293352849625,8152.599506343193,-0.8546100354161478,0.39321780421479324,-22988.806137589476,9054.219431890227
ENT_PAIS_TRAB: 8,-4815.720719279823,8416.071231471558,-0.5722053184711211,0.5674661068740318,-21355.008921452758,11723.567482893111
ENT_PAIS_TRAB: 9,454.74996482077347,8190.731204738124,0.05552006938742081,0.9557485658054252,-15641.69934695722,16551.199276598767
ENT_PAIS_TRAB: 10,-5242.021318487061,8757.47681955286,-0.5985766707121822,0.5497537360539995,-22452.240797238752,11968.198160264632
ENT_PAIS_TRAB: 11,-1291.3255228386286,8175.551574717173,-0.15794965159684665,0.8745666999698527,-17357.94378057563,14775.292734898376
ENT_PAIS_TRAB: 12,-4541.008298646289,8233.34989910747,-0.5515383597554324,0.5815360293343786,-20721.211995289643,11639.195397997064
ENT_PAIS_TRAB: 13,-4881.496666962662,8401.806459415464,-0.5810056076086143,0.561524983137661,-21392.751696686697,11629.758362761371
ENT_PAIS_TRAB: 14,-2921.4985070933817,8079.614069491697,-0.36158886822637293,0.7178275054485121,-18799.580094372075,12956.58308018531
ENT_PAIS_TRAB: 15,-1075.0473570487793,8031.800813634431,-0.13384885681226386,0.8935814041063075,-16859.16619178441,14709.07147768685
ENT_PAIS_TRAB: 16,-4278.210772463504,8154.074293503381,-0.5246715468207219,0.6000676283330852,-20302.621813314596,11746.200268387585
ENT_PAIS_TRAB: 17,-7313.148686304745,8294.465079858586,-0.8816902134006486,0.3784109031184678,-23613.456117834605,8987.158745225113
ENT_PAIS_TRAB: 18,-6382.747878753309,8656.119875367232,-0.7373682401183849,0.4612793523149865,-23393.780389492073,10628.284631985456
ENT_PAIS_TRAB: 19,-2675.0010649115834,8156.082041697937,-0.327976233102567,0.7430808316851503,-18703.35773848296,13353.355608659793
