ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
31039000107100001,31,3,24,4,1,3440,42,10,1,31,1,4,6,8,2,4,6
20397000075900004,20,3,15,4,1,860,12,10,3,20,2,4,6,8,2,4,6
29024000049300002,29,1,36,8,1,11400,10,10,1,29,2,4,6,8,2,4,6
20283000006800002,20,1,30,4,1,645,12,13,2,20,2,4,6,8,2,4,6
11032000110400002,11,1,28,8,1,12000,60,10,1,11,1,3,5,7,1,3,5
26033000105000001,26,1,38,4,1,5160,55,10,1,26,1,3,5,8,1,4,6
21210000066400004,21,1,21,4,1,6450,72,10,1,21,2,4,6,8,2,4,6
25015000215000005,25,1,63,2,1,4300,48,10,1,25,1,4,6,8,2,4,6
21021000002600003,21,1,14,3,1,860,15,15,3,21,2,4,6,8,2,4,6
24028000031800004,24,1,31,3,1,20000,37,10,1,24,1,3,5,7,1,3,6
16042000080700002,16,1,43,2,1,4300,8,10,1,16,2,4,6,8,2,4,6
30178000084100002,30,1,22,4,1,4300,42,10,2,30,2,4,6,8,2,4,6
8031000037500001,8,1,56,11,1,15000,35,10,1,8,1,3,5,8,1,3,5
20150000116600001,20,1,52,4,1,7600,48,10,1,20,1,3,5,7,1,3,5
15043000060300003,15,3,64,2,1,5000,54,10,1,15,2,4,6,8,2,4,6
16042000077600002,16,1,23,2,1,5160,36,10,2,16,2,4,6,8,2,4,6
32025000106900001,32,1,68,2,1,4300,48,10,2,32,2,4,6,8,2,4,6
15070000443300001,15,3,43,11,1,16000,40,10,1,15,1,3,5,7,1,3,5
5029000025500003,5,1,75,3,1,430,24,10,3,5,2,4,6,8,2,4,6
11027000052800002,11,1,47,13,1,0,60,10,1,11,1,3,5,7,1,3,5
15002000018500003,15,3,49,8,1,16000,11,10,1,15,1,3,5,7,1,3,5
13037000030000003,13,1,49,2,3,5160,48,10,2,13,2,4,6,8,2,4,6
20134000057200003,20,1,28,3,1,7310,60,10,3,9,2,4,6,8,2,4,6
17031000214000005,17,3,40,4,1,1290,3,10,1,17,2,4,6,8,2,4,6
16085000163800004,16,3,24,2,1,4300,48,10,1,16,2,4,6,8,2,4,6
10012000103100001,10,1,20,10,1,6450,25,10,1,5,1,3,6,8,2,4,6
15062000068700001,15,3,27,11,1,2150,10,15,1,15,2,4,6,8,2,4,6
18017000340300001,18,1,24,11,1,10750,40,10,1,18,1,3,5,8,1,3,6
12063000113600009,12,1,42,2,3,1290,24,10,3,12,2,4,6,8,2,4,6
