ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
32048000064800001,32,3,20,11,1,6450,60,10,1,32,1,3,5,7,2,4,6
21114000373400002,21,1,23,3,1,6600,50,10,1,21,1,3,5,7,1,3,5
23011000090300007,23,3,46,3,1,7740,58,10,1,23,1,4,6,8,2,4,6
18013000093000002,18,1,32,2,1,6020,44,10,1,18,2,4,6,8,2,4,6
30087000277000003,30,3,39,11,1,1600,48,10,1,30,1,3,5,8,1,4,6
21026000068800007,21,1,25,3,1,860,10,10,1,21,2,4,6,8,2,4,6
24011000136100001,24,3,29,3,1,7400,82,10,1,5,1,3,5,7,1,3,5
15058000143900002,15,3,19,11,1,6450,5,10,3,15,2,4,6,8,2,4,6
20083000002700001,20,3,40,2,1,6450,36,10,1,20,2,4,5,8,2,4,6
30057000071900001,30,1,49,2,1,3096,54,10,2,30,2,4,6,8,2,4,6
32034000090500003,32,3,30,3,1,4300,48,16,1,32,1,3,5,7,1,3,5
30185000048300001,30,1,36,1,1,3010,72,10,1,30,2,4,6,8,2,4,6
16111000133300004,16,1,32,2,1,6450,45,10,1,16,2,4,6,8,2,4,6
15115000004400004,15,3,52,4,1,5590,48,10,1,15,2,4,6,8,2,4,6
15101000078600002,15,3,30,4,1,3440,50,10,3,15,2,4,6,8,2,4,6
12054000357600001,12,1,63,0,1,0,40,10,2,12,2,4,6,8,2,4,6
29010000169000005,29,1,35,11,1,6450,48,10,1,29,2,4,6,8,2,4,6
21140000178300002,21,3,14,2,1,4300,48,10,1,21,2,4,6,8,2,4,6
19009000138300002,19,3,27,3,1,4730,48,10,1,19,1,3,5,7,2,3,5
21216000014600001,21,1,32,3,1,2580,60,10,2,21,2,4,6,8,2,4,6
9011000385300002,9,3,26,12,1,10000,40,10,1,15,1,3,5,8,1,3,5
30045000056100001,30,1,36,11,1,5000,70,10,1,30,1,3,5,7,1,3,5
16086000120000001,16,1,36,2,3,4300,12,10,1,16,2,4,6,8,2,4,6
10013000062500002,10,3,37,4,1,5000,30,10,1,10,1,3,5,8,1,3,5
7034000015700001,7,3,29,10,1,8000,15,10,1,7,1,3,5,7,1,3,5
30022000017600004,30,1,34,0,1,3870,70,10,2,30,2,4,6,8,2,4,6
30061000001500004,30,1,37,4,1,10000,30,10,1,30,1,3,5,7,1,3,5
14023000089700004,14,3,36,2,1,2580,20,10,1,14,1,4,6,8,2,4,6
13073000002500003,13,3,42,2,1,1935,30,10,3,13,2,4,6,8,2,4,6
26030000217700002,26,1,26,11,1,7000,40,10,1,26,1,3,5,7,1,3,5
13019000070000001,13,1,32,3,1,4300,45,10,2,13,2,4,6,8,2,4,6
24020000167000006,24,1,20,3,1,11610,56,10,1,25,2,4,6,8,2,3,6
8027000016100003,8,3,45,13,1,20000,30,10,1,8,1,3,5,8,1,3,5
16073000037900001,16,1,46,2,1,3010,25,10,1,16,2,4,6,8,2,4,6
28038000289700002,28,1,46,11,1,18000,40,10,1,28,1,3,5,7,1,3,5
24039000016800002,24,1,52,11,1,14000,35,10,1,24,1,3,5,7,1,3,5
32027000054000003,32,1,26,4,1,6000,84,10,1,32,1,3,5,7,1,3,5
9003000094600002,9,3,44,8,1,3400,40,10,1,9,1,3,6,8,2,4,6
32023000079200003,32,1,48,2,1,5160,45,10,2,32,2,4,6,8,2,4,6
20126000064000004,20,3,36,2,1,1075,25,10,3,20,2,4,6,8,2,4,6
21071000110900004,21,3,44,11,1,12900,30,10,1,21,2,4,6,8,2,4,6
20232000021000004,20,3,44,11,1,3000,30,10,1,20,2,4,5,8,2,4,5
20400000023300001,20,1,49,3,1,5160,84,10,3,20,2,4,6,8,2,4,6
5025000154800001,5,1,32,11,1,14000,48,10,1,5,1,3,5,7,1,3,5
21094000096300004,21,1,51,3,1,5160,90,10,1,21,2,4,5,8,2,3,5
20539000003600001,20,3,56,11,1,10000,48,10,1,20,1,3,5,8,1,4,6
21163000025600001,21,1,61,2,1,2064,48,10,1,21,2,4,6,8,2,4,6
30039000544300002,30,3,43,11,1,10000,20,10,1,30,1,3,5,7,1,3,5
22016000157500001,22,3,40,11,1,12000,35,10,1,22,1,3,5,7,1,3,5
20431000020100003,20,1,30,2,1,3870,48,10,3,20,2,4,6,8,2,4,6
15073000010200004,15,3,45,5,1,6000,66,10,1,15,1,3,5,7,1,3,6
5010000195600004,5,1,37,2,1,15050,66,10,1,5,1,3,5,7,1,3,5
28003000056500002,28,1,24,3,1,5160,48,10,1,28,2,4,6,8,2,4,6
15062000232200004,15,1,46,3,1,5160,48,10,1,15,1,3,5,8,2,4,6
8028000044200005,8,1,31,2,1,5590,40,10,1,8,1,3,5,7,1,3,5
27009000031000006,27,1,58,2,1,4000,14,10,1,27,1,4,5,8,1,4,5
15092000076200002,15,1,50,3,1,6450,48,10,1,15,2,4,6,8,2,4,6
12052000037300004,12,1,47,3,1,5160,60,10,2,12,2,4,6,8,2,4,6
28022000311600001,28,3,17,4,1,3010,48,10,1,28,2,4,6,8,2,4,6
26048000074500002,26,1,21,11,1,5160,22,15,1,26,1,3,5,8,1,3,5
30102000358800003,30,3,31,2,1,3225,48,10,1,30,2,4,6,8,2,4,6
15020000413100003,15,1,48,4,1,6000,72,10,1,15,2,4,6,8,2,4,6
20515000066800001,20,1,33,11,1,0,48,10,1,20,1,3,5,7,1,3,5
4002000027700001,4,1,36,3,1,9000,40,10,1,4,1,3,5,8,1,3,5
21108000100200001,21,1,19,3,1,3440,48,10,1,21,2,4,6,8,2,4,6
14101000623400001,14,1,35,4,1,4000,48,10,1,14,1,3,5,7,1,3,5
14002000114400001,14,3,50,3,1,3440,24,16,1,14,2,4,6,8,2,4,6
11022000091700001,11,1,45,2,1,6450,48,10,2,11,2,4,6,8,2,4,6
14018000221700004,14,1,42,3,1,5160,50,10,1,14,1,3,5,7,1,3,5
15069000047100004,15,3,41,3,1,5590,40,10,3,15,2,4,6,8,2,4,6
20396000032800004,20,1,33,2,1,5160,48,10,2,20,2,4,6,8,2,4,6
5013000028400003,5,1,35,3,1,9890,48,10,1,5,1,3,5,7,1,3,6
14073000225500001,14,1,38,3,1,10320,48,10,1,14,1,3,5,8,1,3,5
5027000190900003,5,3,18,2,1,5590,45,10,1,5,1,3,5,7,1,3,5
11029000055300003,11,1,60,2,1,3870,14,10,2,11,2,4,6,8,2,4,6
16089000143000002,16,1,40,2,1,6450,56,10,2,16,2,4,6,8,2,4,6
8030000029400004,8,3,30,11,1,8600,30,10,1,8,1,4,5,8,2,3,6
21075000032600002,21,1,30,2,1,3870,54,10,2,21,2,4,6,8,2,4,6
31099000018500004,31,1,52,2,1,4730,45,10,2,31,2,4,6,8,2,4,6
18019000222200002,18,1,41,2,1,5160,48,10,2,18,2,4,6,8,2,4,6
7026000780400004,7,1,20,2,1,1720,40,10,1,7,2,4,6,8,2,4,6
31061000034800001,31,3,31,2,1,3870,61,10,1,31,1,4,6,8,2,4,6
16090000019700001,16,3,65,11,1,8000,8,10,1,16,1,3,5,7,1,3,5
20515000068900002,20,1,15,3,1,1720,28,10,1,20,2,4,6,8,2,4,6
30038000050500001,30,3,38,11,1,2000,48,10,1,30,1,3,5,8,1,3,5
9004000051000003,9,1,23,11,1,6000,48,10,1,9,1,3,5,7,1,3,5
5025000089200004,5,3,46,4,1,12000,40,10,1,5,1,3,5,7,1,3,5
15053000063900002,15,1,49,1,1,6880,64,10,1,15,2,4,6,8,2,4,6
5038000007700002,5,3,34,3,1,6450,60,10,1,5,1,3,5,7,1,3,5
30009000042300003,30,1,32,4,1,5160,72,10,1,30,2,4,6,8,2,4,6
15058000197700001,15,3,51,2,1,1935,30,10,3,15,2,4,6,8,2,4,6
7092000031400005,7,3,27,4,1,2150,48,10,1,7,2,4,6,8,2,4,6
29051000000500003,29,3,42,3,1,5160,50,10,1,29,2,4,6,8,2,4,6
20396000020500003,20,1,26,3,1,1548,72,10,2,20,2,4,6,8,2,4,6
30113000120800001,30,1,52,2,1,4300,54,10,2,30,2,4,6,8,2,4,6
14070000002600005,14,3,49,0,1,4730,60,10,1,14,1,3,5,7,1,3,5
32011000029600003,32,1,31,4,1,7525,57,10,1,32,2,4,6,8,2,4,6
31029000087200001,31,1,45,2,1,2150,12,10,2,31,2,4,6,8,2,4,6
12076000743800002,12,1,20,4,1,774,24,10,2,12,2,4,6,8,2,4,6
18002000014600002,18,1,41,3,1,7740,45,10,3,18,2,4,6,8,2,4,6
20006000012500003,20,1,22,2,1,6450,44,10,2,20,2,4,6,8,2,4,6
7074000005900002,7,3,59,0,3,2400,84,10,1,7,1,4,6,8,2,4,6
18001000116400004,18,1,33,11,1,0,48,10,1,18,1,3,5,7,1,3,5
25015000238700001,25,1,40,3,1,5375,20,10,2,25,1,4,5,8,2,3,6
14039000318400005,14,1,42,11,1,6000,48,10,1,14,1,3,5,7,1,3,5
30093000043000001,30,1,37,4,1,5160,80,10,1,30,2,4,6,8,2,4,6
12028000040900001,12,1,38,2,1,3440,45,10,1,12,2,4,6,8,2,4,6
7049000121300003,7,1,20,3,1,2580,42,10,3,7,2,4,6,8,2,4,6
20176000011100002,20,3,50,2,1,860,4,10,1,20,2,4,6,8,2,4,6
14070000265600001,14,1,52,2,1,12040,45,10,1,14,1,3,5,7,1,3,5
15090000061200004,15,1,35,5,1,6000,48,10,1,15,1,3,5,7,1,3,5
20126000116200001,20,1,81,0,3,0,15,10,2,20,2,4,6,8,2,4,6
7078000026500002,7,3,34,10,1,960,15,10,1,7,1,3,5,8,1,3,5
32018000067600004,32,1,22,4,1,4300,50,10,1,32,1,4,5,8,2,4,6
31056000171500007,31,1,22,4,1,3612,48,10,1,31,2,4,6,8,2,4,6
30038000221000004,30,1,42,2,1,4300,40,10,1,30,1,3,5,7,1,3,5
15121000187400002,15,1,20,4,1,3870,72,10,1,15,2,4,5,8,2,4,6
20006000110100001,20,1,48,10,1,10000,25,10,1,20,1,3,5,7,1,3,5
10023000092400003,10,3,19,4,1,4400,48,10,1,25,2,4,5,8,2,4,6
15075000026400001,15,3,31,11,1,8600,21,10,1,15,2,4,6,8,2,4,6
28027000293300002,28,3,52,3,1,5000,49,10,1,28,1,3,5,7,1,3,5
14024000066300003,14,1,24,1,3,7740,60,10,1,14,2,4,6,8,2,4,6
11020000303100004,11,1,14,2,1,5805,55,10,1,11,2,4,6,8,2,4,6
9004000111000005,9,3,17,3,1,2580,27,10,1,9,2,4,6,8,2,4,6
1005000162300002,1,1,53,11,1,25800,40,10,1,1,1,3,5,8,1,3,5
31067000005900001,31,3,45,2,1,4300,24,10,1,31,2,4,6,8,2,4,6
29052000006000003,29,1,26,4,1,12000,48,10,1,29,1,3,5,7,1,3,5
7015000136800002,7,3,30,11,1,10000,40,10,1,7,1,3,5,7,1,3,5
20143000077000004,20,1,38,4,1,4300,36,10,1,20,1,4,6,8,2,4,6
11041000112400005,11,3,38,3,1,4300,70,10,3,11,2,4,6,8,2,4,6
21208000087200005,21,1,47,3,1,5160,60,10,1,21,2,4,6,8,2,4,6
26017000182000004,26,3,31,4,1,12900,56,10,1,26,2,4,6,8,2,4,6
14039000403300002,14,3,27,11,1,42996,8,10,1,14,1,3,5,7,1,3,5
28043000130200003,28,1,28,11,1,4300,25,10,1,28,1,3,5,7,1,3,5
8007000045700005,8,1,30,11,1,10000,40,10,1,8,1,3,5,8,1,3,5
15101000071900004,15,3,49,4,1,0,48,10,1,15,1,3,5,7,2,3,5
16021000114600001,16,3,20,3,1,5160,48,10,1,16,2,4,6,8,2,4,6
22011000030700002,22,3,25,5,1,4945,48,10,1,22,1,3,5,7,2,3,5
31040000174800003,31,1,58,2,1,3440,48,10,1,31,1,3,5,7,1,3,5
14009000080700002,14,3,57,2,1,860,4,16,3,14,2,4,6,8,2,4,6
28038000435000001,28,1,53,4,1,6450,60,10,1,28,2,4,6,8,2,4,6
12033000058400005,12,1,39,3,1,3010,60,10,3,12,2,4,6,8,2,4,6
30164000146400005,30,1,47,2,1,3440,55,10,2,30,2,4,6,8,2,4,6
15009000104800003,15,1,19,4,1,1290,40,10,3,15,2,4,6,8,2,4,6
