ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
20004000019900002,20,3,48,11,1,7000,40,10,1,20,2,3,6,8,2,4,6
30057000021800005,30,1,26,4,1,2150,0,20,3,30,2,4,6,8,2,4,6
21161000091200005,21,1,51,2,1,5160,48,10,1,21,1,3,5,7,2,3,6
16108000214700002,16,1,65,2,1,5160,48,10,1,16,2,4,6,8,2,4,6
30083000135100002,30,1,53,3,1,3440,36,10,3,30,2,4,6,8,2,4,6
8036000082000004,8,1,18,3,1,4300,40,10,1,8,2,4,6,8,2,4,6
24043000016100004,24,1,84,2,1,3440,12,10,2,24,2,4,6,8,2,4,6
15118000032900003,15,1,21,11,1,6000,48,10,1,15,1,3,6,7,2,4,6
13072000037400002,13,1,37,4,1,2150,25,10,3,13,2,4,6,8,2,4,6
14123000041800002,14,3,31,11,1,8600,40,10,1,14,1,3,5,7,1,3,5
14066000136100001,14,1,21,3,1,6880,50,10,3,14,2,4,6,8,2,4,6
16045000115900004,16,1,62,3,1,4300,46,10,1,16,2,4,5,8,2,4,6
12025000076000003,12,3,26,2,1,2150,36,10,1,12,2,4,6,8,2,4,6
15020000195800003,15,1,54,4,1,8000,50,10,1,15,2,4,6,8,2,4,6
16035000084100001,16,1,19,4,1,4300,40,10,2,16,2,4,6,8,2,4,6
22017000076900004,22,3,23,5,1,4300,45,10,1,22,1,3,6,8,2,4,6
21014000065700001,21,1,21,2,1,2580,35,10,2,21,2,4,6,8,2,4,6
20334000703000002,20,1,67,2,1,5000,48,10,2,20,2,4,6,8,2,4,6
30022000051600003,30,1,36,3,1,5160,48,10,1,30,1,3,5,7,1,3,5
16099000124800005,16,1,34,4,1,4300,40,10,2,16,2,4,6,8,2,4,6
21004000158500004,21,1,28,4,1,5160,54,10,1,21,2,4,6,8,2,4,6
15101000073100013,15,1,36,3,1,8600,48,10,1,15,1,3,5,7,2,3,5
21156000436000004,21,1,40,2,1,6450,64,10,1,21,1,3,5,8,2,3,5
10005000415500003,10,1,26,3,1,5590,35,10,1,10,1,3,5,7,1,4,5
30163000058400003,30,1,47,2,1,3870,60,10,2,30,2,4,6,8,2,4,6
15115000142200007,15,1,42,3,1,12900,48,10,1,15,1,3,5,7,1,4,5
17001000164000003,17,1,17,3,1,3440,48,10,1,17,2,4,6,8,2,4,6
21107000198000003,21,1,39,2,1,2580,54,10,3,21,2,4,6,8,2,4,6
7061000170100001,7,1,30,2,1,3870,60,10,2,7,2,4,6,8,2,4,6
15096000222800001,15,1,27,4,1,4730,50,10,1,15,2,4,6,8,2,4,6
15081000525600001,15,1,46,3,1,6450,48,10,1,15,1,3,5,8,2,3,5
30188000115500003,30,1,29,3,1,3225,45,10,2,30,2,4,6,8,2,4,6
31094000127200003,31,1,38,2,1,1720,30,10,2,31,2,4,6,8,2,4,6
21191000000400001,21,1,51,11,1,8600,60,10,1,21,2,4,6,8,2,4,6
31085000049700001,31,1,63,0,3,3010,48,10,1,31,1,4,6,8,1,4,6
3003000093100001,3,1,50,2,1,6450,45,10,1,3,2,4,5,8,2,4,6
29031000139000001,29,3,18,4,1,4300,48,10,1,29,2,4,6,8,2,4,6
18002000012500005,18,3,37,10,1,18000,62,10,1,14,1,3,5,8,1,3,5
21208000057700004,21,3,25,4,1,4300,56,10,1,21,2,4,6,8,2,4,6
15125000007100001,15,1,40,3,1,6450,48,10,1,15,2,4,6,8,2,4,6
14046000037200004,14,1,19,3,1,8600,60,10,1,14,1,3,5,7,1,3,5
14098000467800002,14,1,45,3,1,4300,48,10,1,14,1,3,5,7,1,3,5
31102000045500001,31,1,82,2,1,4300,36,10,1,31,1,4,6,8,2,4,6
20472000029300002,20,1,59,4,1,14000,40,10,1,20,1,3,5,7,1,3,5
30051000059400001,30,1,28,4,1,4300,45,10,1,30,2,4,6,8,2,4,6
15102000006400004,15,3,25,13,1,6450,56,10,1,15,1,3,5,8,2,4,6
15007000121500005,15,1,37,3,1,2580,40,10,2,15,2,4,6,8,2,4,6
28033000014400004,28,3,18,5,1,3440,60,10,1,28,2,4,6,8,2,4,6
7052000116700003,7,1,24,11,1,4500,48,10,1,7,1,3,5,7,1,3,5
