Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),1418.646671693551,255.53115393494699,5.5517562138615375,2.8295680500106302e-8,917.813600548124,1919.4797428389782
HORTRA,44.81221943440587,1.187641379571524,37.732113586824646,4.0708224155197e-311,42.48447946849304,47.139959400318695
SEXO: 3,-1400.6384750771147,45.23170814271032,-30.96585410079955,2.4626538938805387e-210,-1489.2912086222163,-1311.985741532013
EDAD,45.01282480568512,1.6056564928441253,28.033907007066734,8.551339972001874e-173,41.86578828926707,48.15986132210317
NIVACAD: 1,528.8199940315161,466.01927989145804,1.134759905544434,0.25647647374833343,-384.56322193610583,1442.203209999138
NIVACAD: 2,830.7130657159003,114.30911462193887,7.2672513339235065,3.674070975497023e-13,606.6707755511757,1054.7553558806248
NIVACAD: 3,1563.9717130368517,116.19933685599501,13.459385873906237,2.756957492887742e-41,1336.2246464014245,1791.718779672279
NIVACAD: 4,2309.5111350181014,121.19070624694378,19.056833700697602,6.161167097503209e-81,2071.9811404586426,2547.0411295775602
NIVACAD: 5,2531.8664830914736,179.6912300765463,14.090094892293457,4.4575785739738946e-45,2179.677291162073,2884.0556750208743
NIVACAD: 6,2616.0672551907933,548.4963518624021,4.769525351094897,1.8471242795784853e-6,1541.0315572529835,3691.102953128603
NIVACAD: 7,3218.7253838854767,260.4696311566328,12.357392182699042,4.496177004667257e-35,2708.2130518138133,3729.23771595714
NIVACAD: 8,4057.6780868904666,213.2474284557748,19.02802822183614,1.0674934035480788e-80,3639.719795454269,4475.636378326664
NIVACAD: 9,6630.602730227873,749.5823272690841,8.845729800467437,9.121793547022937e-19,5161.444808536316,8099.76065191943
NIVACAD: 10,6056.206256500394,223.6475350549292,27.079244378941862,2.2634604684234244e-161,5617.864081345579,6494.54843165521
NIVACAD: 11,6769.750774769138,123.78577687616027,54.68924577289553,0.0,6527.134522925369,7012.367026612907
NIVACAD: 12,11346.231834002418,396.6195866125302,28.607341182791604,7.614226022324911e-180,10568.869846703785,12123.59382130105
NIVACAD: 13,12486.811933746794,198.8452405568201,62.79663470335204,0.0,12097.081480230052,12876.542387263537
NIVACAD: 14,16861.032265592054,441.934364434957,38.152797389155346,4.92811e-318,15994.854730773699,17727.20980041041
ENT_PAIS_TRAB: 2,3363.6842194691494,304.69028540427456,11.039683181910727,2.4776162505582796e-28,2766.5007878706365,3960.8676510676623
ENT_PAIS_TRAB: 3,1886.4245006605497,358.2502590774495,5.265661232230196,1.3974319179342943e-7,1184.2651955056035,2588.583805815496
ENT_PAIS_TRAB: 4,-54.39191823036483,320.952827759054,-0.16947013244948875,0.8654269319570806,-683.4494243076801,574.6655878469505
ENT_PAIS_TRAB: 5,527.8019762283336,253.14681390302414,2.084963930972186,0.03707308079068013,31.642136986155776,1023.9618154705115
ENT_PAIS_TRAB: 6,162.6102860939713,330.5509147982001,0.49193718369602507,0.6227639669607815,-485.25917044383635,810.4797426317789
ENT_PAIS_TRAB: 7,-2057.8707842281488,228.6468046971984,-9.000216674593064,2.260311356545852e-19,-2506.01137155254,-1609.7301969037576
ENT_PAIS_TRAB: 8,1989.0094646450793,250.2577875572871,7.947842439028078,1.9017878141854097e-15,1498.5120266994725,2479.506902590686
ENT_PAIS_TRAB: 9,2132.453762181106,229.6965618400402,9.283786161614985,1.6418349842242067e-20,1682.255683683094,2582.651840679118
ENT_PAIS_TRAB: 10,-425.5793828483448,268.1124108074361,-1.5873169823309847,0.11244150328289232,-951.0713240426364,99.91255834594682
ENT_PAIS_TRAB: 11,423.49503782885074,235.03692052429352,1.8018234619657472,0.07157378733870909,-37.16997669502706,884.1600523527286
ENT_PAIS_TRAB: 12,-1404.913673113788,238.66578761357349,-5.886531484724153,3.946350249405641e-9,-1872.6911536564485,-937.1361925711276
ENT_PAIS_TRAB: 13,-1055.9075213219985,234.13707749991548,-4.509783467859249,6.490854960260831e-6,-1514.8088716565667,-597.0061709874303
ENT_PAIS_TRAB: 14,441.7655121723442,222.41663119328766,1.9862071905424863,0.04701086789871354,5.835870095462212,877.6951542492261
ENT_PAIS_TRAB: 15,283.7799771935524,219.14225947647483,1.294957795322068,0.19533538714814205,-145.73199870936247,713.2919530964673
ENT_PAIS_TRAB: 16,-197.3107918618912,227.109501952553,-0.8687914427425091,0.3849616315246208,-642.4383138788833,247.81673015510083
ENT_PAIS_TRAB: 17,-688.6017959161998,253.18240170932933,-2.7197853850314666,0.006532655463838399,-1184.83138614589,-192.37220568650946
ENT_PAIS_TRAB: 18,-377.032816656293,280.5145731669603,-1.3440756834828889,0.1789245243178515,-926.8326082543988,172.7669749418128
ENT_PAIS_TRAB: 19,1874.1651926152,237.0172148410623,7.907295653068776,2.6357145429526657e-15,1409.618863155095,2338.7115220753053
ENT_PAIS_TRAB: 20,-1110.7146427207092,219.41932356023324,-5.062063927180984,4.1488856819915033e-7,-1540.7696555638797,-680.6596298775387
ENT_PAIS_TRAB: 21,-1502.0199621114257,219.64074700703088,-6.8385305667501886,8.010084819304769e-12,-1932.5089579863147,-1071.5309662365366
ENT_PAIS_TRAB: 22,809.1706013876088,263.1528901828371,3.0749067617133212,0.0021057971961505164,293.3991655312275,1324.9420372439902
ENT_PAIS_TRAB: 23,449.5506442571268,298.5211166579384,1.505925776005475,0.1320868605326867,-135.54140951107877,1034.6426980253323
ENT_PAIS_TRAB: 24,-581.7600378750818,244.05102566837832,-2.383763953795423,0.017136961104395353,-1060.0924166064922,-103.42765914367146
ENT_PAIS_TRAB: 25,-245.68452271850452,267.18993937965746,-0.9195126256958527,0.3578279484220863,-769.368448760421,277.99940332341197
ENT_PAIS_TRAB: 26,1049.8278131318712,246.002970800801,4.267541199662833,1.9767559179714443e-5,567.6696829790608,1531.9859432846815
