Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),6510.535188688387,4840.048456517833,1.3451384313975203,0.17925952126589503,-3001.4255465963943,16022.495923973169
SEXO: 3,-1484.8580551100056,444.85749688830725,-3.3378285529552776,0.0009146167935330779,-2359.119352535729,-610.5967576842822
EDAD,38.89433587004708,17.163450595789108,2.2661140108731654,0.023919626676138617,5.163667754669987,72.62500398542417
NIVACAD: 1,2241.795682355439,3654.741106842219,0.6133938401706387,0.5399265580442735,-4940.7261907675365,9424.317555478414
NIVACAD: 2,2706.460474360813,1893.205675439493,1.4295649487383504,0.15353732296110198,-1014.1836907504317,6427.104639472058
NIVACAD: 3,2593.2653879762993,1953.3685167243982,1.3275863544299074,0.18498936566689958,-1245.6144909230065,6432.145266875605
NIVACAD: 4,3164.969874119607,2006.3222051073585,1.5774983031453063,0.115385158618739,-777.9778481519952,7107.917596391209
NIVACAD: 5,4058.4155475991665,2323.077430796983,1.7469996883430774,0.08132111241641415,-507.0390145365254,8623.870109734858
NIVACAD: 7,2634.0040966431843,2743.5689010654037,0.960064861363725,0.3375392741608999,-2757.826149671703,8025.834342958072
NIVACAD: 8,6310.779494504435,2703.3379397424756,2.334439731610326,0.020012773404409455,998.0136063017326,11623.545382707138
NIVACAD: 10,13501.503530449982,2587.43073217866,5.218112068678063,2.7671797412088215e-7,8416.525611146399,18586.481449753563
NIVACAD: 11,5981.635552898785,2010.739256910903,2.974843969619595,0.00308944833204813,2030.0071689151177,9933.263936882453
NIVACAD: 12,13892.887113248655,3661.828858631172,3.7939749916226164,0.00016856346874113054,6696.435954639462,21089.338271857847
NIVACAD: 13,11289.874602811346,2303.581643226115,4.901009102937688,1.334034528453064e-6,6762.734360778756,15817.014844843936
HORTRA,45.90007728670013,12.170599746443141,3.771389926787662,0.00018405922739331978,21.98166656146496,69.8184880119353
ENT_PAIS_TRAB: 2,-8707.213574258332,4949.02459066788,-1.7593797352870453,0.07919405554424122,-18433.340906929647,1018.913758412984
ENT_PAIS_TRAB: 3,-6796.741118813302,6067.022578502863,-1.1202762196560851,0.2631949364830784,-18720.02681837928,5126.544580752677
ENT_PAIS_TRAB: 4,-8564.779231002794,4804.87972970304,-1.7825168813397398,0.07534056012183982,-18007.624222596663,878.0657605910765
ENT_PAIS_TRAB: 5,-6709.779050440859,4586.424440038606,-1.4629651350768529,0.1441765533932911,-15723.302278756697,2303.74417787498
ENT_PAIS_TRAB: 6,-5660.431985114851,4683.068058767538,-1.2087016276685354,0.2274136374512635,-14863.885193455477,3543.0212232257754
ENT_PAIS_TRAB: 7,-7016.241739913242,4411.55669767412,-1.5904231138211087,0.11244327200628783,-15686.1041321482,1653.620652321718
ENT_PAIS_TRAB: 8,-6123.321561716626,4468.002753434402,-1.3704829427443475,0.1712209584043527,-14904.115212362949,2657.472088929697
ENT_PAIS_TRAB: 9,-3720.320813061434,4356.485235390763,-0.853973010820438,0.3935753163461949,-12281.953382479518,4841.311756356651
ENT_PAIS_TRAB: 10,-3994.7590738107197,4593.431077915732,-0.8696677943023237,0.3849466423159741,-13022.052177567337,5032.5340299458985
ENT_PAIS_TRAB: 11,-3840.0949595295374,4396.864305659968,-0.8733712692898629,0.3829275947671138,-12481.082959865005,4800.893040805931
ENT_PAIS_TRAB: 12,-6099.7773552098415,4493.372725351807,-1.3575053146147054,0.17530260028442893,-14930.429634111977,2730.874923692293
ENT_PAIS_TRAB: 13,-7962.027966095991,4506.396970886045,-1.7668279154134312,0.07793638055944356,-16818.276292897513,894.220360705529
ENT_PAIS_TRAB: 14,-4888.986190519662,4366.620396964598,-1.1196270218309292,0.26347130164999105,-13470.537002451674,3692.564621412351
ENT_PAIS_TRAB: 15,-6486.896077187631,4335.292379635189,-1.4962995593237238,0.13527816941810175,-15006.879143790491,2033.0869894152283
ENT_PAIS_TRAB: 16,-4301.241034454291,4378.146698699834,-0.982434196581768,0.3264150576322853,-12905.444043056148,4302.961974147565
ENT_PAIS_TRAB: 17,-8626.573714845477,4505.889822749409,-1.9145105748683628,0.056190180223196044,-17481.825362955453,228.67793326449828
ENT_PAIS_TRAB: 18,-8073.8977448259375,4812.331577049444,-1.677751754125022,0.09409146267470556,-17531.38756487579,1383.5920752239126
