ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
17029000067100004,17,3,52,11,1,150000,40,10,1,17,1,3,5,7,1,3,5
12071000148000001,12,1,59,0,3,5160,46,10,3,12,2,4,6,8,2,4,6
31029000051200002,31,1,66,2,1,2580,48,10,3,31,2,4,6,8,2,4,6
21044000043500002,21,1,26,4,1,6450,36,10,3,21,1,4,6,8,2,4,6
5007000027500002,5,3,37,11,1,9800,48,10,1,5,1,4,5,8,2,4,6
14067000354500004,14,1,27,11,1,20000,48,10,1,14,1,3,5,7,1,3,5
16063000091400001,16,1,58,2,1,6880,8,10,3,16,2,4,6,8,2,4,6
13084000082000003,13,1,36,3,1,4300,48,10,1,13,2,4,6,8,2,4,6
16081000044800004,16,3,31,3,1,1720,20,10,2,16,2,4,6,8,2,4,6
21048000098100002,21,1,27,2,1,6450,52,10,1,21,2,4,6,8,2,4,6
30141000001700002,30,1,51,10,1,5000,5,10,1,30,1,3,5,7,2,3,6
16011000006200002,16,1,23,4,1,4300,70,10,2,16,2,4,6,8,2,4,6
1010000145000005,1,1,56,2,1,8600,56,10,1,1,2,4,5,8,2,4,6
9013000021500001,9,3,67,11,1,10000,20,10,1,9,1,3,5,8,1,3,5
7039000074600001,7,3,41,4,1,5000,35,10,1,7,1,3,6,8,1,4,6
30142000103000001,30,1,46,3,1,5160,30,10,1,30,2,4,6,8,2,4,6
30001000146800005,30,1,37,3,1,4300,45,10,1,30,2,4,6,8,2,4,6
5038000082500003,5,1,49,11,1,4300,40,10,1,5,1,3,5,7,1,3,5
11007000083300005,11,3,21,4,1,4200,48,10,1,11,1,4,6,8,2,4,6
20043000068400002,20,1,35,2,1,7740,8,10,1,20,2,4,6,7,2,4,6
30031000133200004,30,1,50,2,1,3225,32,10,3,30,2,4,6,8,2,4,6
20125000085900004,20,1,41,2,1,2580,48,10,2,20,2,4,6,8,2,4,6
5027000010800002,5,1,32,13,1,0,48,10,1,5,1,3,5,7,1,3,5
28033000006500001,28,1,70,3,1,5590,48,10,1,28,1,3,5,7,1,3,5
