Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),3660.7660062326195,1847.5986430325388,1.981364307685383,0.0476057321955936,38.65264382412761,7282.879368641112
HORTRA,25.57371779791786,7.73028414499349,3.3082506824125795,0.0009455191178784017,10.418929931848666,40.72850566398705
SEXO: 3,-1805.491101994645,291.73212931740807,-6.1888661568374905,6.548845509251811e-10,-2377.415555300198,-1233.5666486890923
EDAD,48.964881314098,10.671467214527453,4.588392610853018,4.577199783675178e-6,28.044069242705245,69.88569338549075
NIVACAD: 1,83.81946481134038,2979.9428450461687,0.028127876664037748,0.9775612955437056,-5758.191103316802,5925.830032939482
NIVACAD: 2,683.0193535386966,1016.6416702105091,0.6718388332412819,0.5017176890991663,-1310.0495374444195,2676.0882445218126
NIVACAD: 3,1252.1946224977924,1051.4913135235734,1.1908749091817574,0.23375985569162605,-809.1950367406166,3313.5842817362013
NIVACAD: 4,1221.7676828672509,1078.7128403766885,1.1326162414462475,0.2574303592571505,-892.988250768283,3336.5236165027845
NIVACAD: 5,1070.8088764530653,1368.3264835326247,0.7825682608207256,0.43391815812142676,-1611.7183373611188,3753.3360902672493
NIVACAD: 6,2030.7593989741388,3410.7362667182592,0.5954020598983732,0.5516019953780678,-4655.79747522567,8717.316273173947
NIVACAD: 7,19.896005230955808,1898.895401276687,0.010477673081718509,0.9916406020346786,-3702.7817704417726,3742.573780903684
NIVACAD: 8,3155.7255076035426,1581.1416595776586,1.9958524832281466,0.04600473676384034,55.986094709789995,6255.464920497296
NIVACAD: 9,7080.650103306313,4688.555688741093,1.510198571451225,0.1310566555797268,-2110.9999742838218,16272.300180896447
NIVACAD: 10,5600.76920526056,1632.0911565819085,3.4316521982695263,0.0006048316890882145,2401.1461652581706,8800.392245262949
NIVACAD: 11,5664.472855415274,1103.6551958534328,5.132466078805582,2.969201044451836e-7,3500.8188348478448,7828.1268759827035
NIVACAD: 12,8015.783841458814,2738.797686984546,2.9267528154970446,0.003440815291625535,2646.5248108948444,13385.042872022783
NIVACAD: 13,10788.932076567762,1428.6209418711703,7.551990706811774,5.075183924081982e-14,7988.200963843601,13589.663189291923
NIVACAD: 14,14405.542069200756,2655.0930818914203,5.425626004395528,6.050457145664587e-8,9200.381215341064,19610.702923060446
ENT_PAIS_TRAB: 2,1504.3453414029852,2073.810974594492,0.7254013793118927,0.4682401532210284,-2561.244590974876,5569.935273780847
ENT_PAIS_TRAB: 3,2832.8185689187417,2277.443315344449,1.2438590896345958,0.21361038800377066,-1631.9811297308238,7297.618267568307
ENT_PAIS_TRAB: 4,2155.633026486107,2093.020955714601,1.0299146889096145,0.30310042554996297,-1947.6169948776142,6258.8830478498285
ENT_PAIS_TRAB: 5,1124.9813179859775,1619.9023173401556,0.6944747877348385,0.48741713237257833,-2050.746187314493,4300.708823286448
ENT_PAIS_TRAB: 6,-1636.5180831937012,2202.2670890982936,-0.7431060888549011,0.4574527545201187,-5953.939012840324,2680.902846452921
