ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
20284000047300005,20,1,62,2,1,0,20,10,1,20,2,4,6,8,2,4,6
20085000381900007,20,3,23,10,1,10000,30,10,1,20,1,4,6,8,2,4,6
19009000075600003,19,1,51,2,1,3440,5,10,3,19,2,4,6,8,2,4,6
12038000163200003,12,3,35,3,1,5160,48,10,1,12,2,4,6,8,2,4,6
17033000105000001,17,1,36,11,1,10000,40,10,1,17,1,3,5,8,1,3,5
9013000167100004,9,1,12,3,1,1290,36,18,1,9,2,4,6,8,2,4,6
17024000133100004,17,1,47,11,1,12000,36,10,1,17,1,3,5,7,1,3,5
15122000415000002,15,1,30,3,1,4300,48,10,1,9,1,3,5,7,1,3,5
14105000047900001,14,3,29,11,1,9000,48,10,1,14,1,3,5,7,1,4,5
28038000541400003,28,1,26,11,1,0,48,10,1,28,1,3,5,7,1,3,5
14125000098100003,14,1,26,2,1,6450,50,10,2,14,2,4,6,8,2,4,6
3008000347100001,3,3,34,2,1,4500,40,10,1,3,1,3,5,7,1,3,5
21013000140200003,21,1,38,4,1,4300,61,10,1,21,1,4,6,8,2,4,6
26030000199700002,26,3,22,10,1,9890,84,10,1,26,1,3,5,7,1,3,5
7086000032300001,7,1,30,11,1,4300,42,10,1,7,1,3,5,8,1,3,5
28014000087900003,28,1,60,1,1,5160,20,10,1,28,2,4,6,8,2,4,6
32053000002600003,32,3,34,4,1,5160,36,10,1,32,1,3,6,8,2,4,6
8019000070200001,8,3,29,11,1,7740,40,10,1,8,1,3,5,7,1,3,5
13044000109900008,13,1,29,3,1,5160,40,10,2,13,2,4,6,8,2,4,6
7104000036400002,7,1,35,2,1,2580,48,10,2,7,2,4,6,8,2,4,6
13023000140100003,13,3,25,4,1,3440,55,10,1,13,2,4,6,8,2,4,6
20131000058400003,20,1,18,3,1,5160,48,10,3,20,2,4,6,8,2,4,6
20040000088100003,20,1,36,10,1,7000,40,10,1,20,1,3,5,7,1,3,5
15089000072200001,15,1,35,2,1,7740,50,10,1,9,1,3,5,7,1,3,5
15088000021900005,15,1,23,2,1,1935,30,13,3,15,2,4,6,8,2,4,6
28021000200500003,28,1,68,2,1,3870,50,10,1,28,2,4,6,8,2,4,6
16035000048000008,16,1,25,2,3,2150,48,10,1,16,2,4,6,8,2,4,6
12038000210800004,12,3,49,2,1,4300,46,10,1,12,2,4,6,8,2,4,6
17002000014700005,17,1,56,2,1,2580,72,10,1,17,2,4,6,8,2,4,6
16079000036400002,16,3,39,4,1,9000,60,10,1,16,2,4,6,8,2,4,6
30039000314600004,30,1,54,2,1,7740,54,10,1,30,2,4,6,8,2,4,6
7012000057700008,7,1,24,3,1,3440,52,10,1,7,2,4,6,8,2,4,6
20399000195000003,20,1,62,2,1,8600,40,10,1,20,2,4,6,8,2,4,6
22018000089300001,22,1,38,4,1,4515,44,10,1,22,2,4,5,8,1,4,6
