ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
20198000178900001,20,1,52,0,3,4300,40,10,2,20,2,4,6,8,2,4,6
21212000009200002,21,1,43,4,1,3096,48,10,3,21,2,4,6,8,2,4,6
15088000226300003,15,3,22,4,1,4300,48,10,1,15,2,4,6,8,2,4,6
30020000189100007,30,1,16,3,1,5160,56,10,2,14,2,3,5,8,1,4,6
11005000492500003,11,1,25,3,1,4000,55,10,1,22,1,3,5,7,1,3,5
16016000014200005,16,1,32,11,1,4000,40,10,1,16,1,3,5,7,1,4,6
12064000063900003,12,1,46,3,1,3870,30,10,1,12,2,4,6,8,2,4,6
28012000089000002,28,1,38,3,1,5160,48,10,3,28,2,4,6,8,2,4,6
20403000102700003,20,1,49,2,1,860,12,10,2,20,2,4,6,8,2,4,6
28043000079800004,28,3,35,3,1,860,6,10,1,28,2,4,6,8,2,4,6
10005000026300004,10,3,39,3,1,4300,40,10,1,10,2,4,6,8,2,4,6
9006000350900005,9,1,58,2,1,12040,35,10,1,15,1,3,5,7,1,3,5
15062000238900002,15,3,46,2,1,3225,10,10,3,15,2,4,6,8,2,4,6
20446000137400003,20,1,63,2,1,2150,40,10,2,20,2,4,6,8,2,4,6
20143000110600002,20,1,30,2,3,5160,70,10,1,20,2,4,6,8,2,4,6
21003000165100003,21,1,27,3,1,4300,62,10,3,21,2,4,6,8,2,4,6
20526000078600003,20,1,23,2,1,5160,60,10,2,20,2,4,6,8,2,4,6
29060000067400006,29,1,17,3,1,4300,48,10,3,29,2,4,6,8,2,4,6
14118000030600004,14,3,34,3,1,2580,12,10,1,14,2,4,6,8,2,4,6
10039000078700003,10,1,41,3,1,2580,21,10,3,10,2,4,6,8,2,4,6
30038000173800002,30,1,43,11,1,18000,40,10,1,30,1,3,6,8,1,3,6
15037000075700002,15,3,56,2,1,0,70,16,1,15,1,3,6,8,2,4,6
22001000100200001,22,1,27,2,1,5160,24,10,3,22,2,4,6,8,2,4,6
30171000083000006,30,1,65,2,3,3600,42,10,3,30,2,4,6,8,2,4,6
20486000037800004,20,3,59,4,1,860,22,16,2,20,2,4,6,8,2,4,6
16110000190700005,16,3,24,4,1,6450,48,10,1,16,2,4,6,8,2,4,6
13078000041400001,13,1,43,4,1,1548,24,10,2,13,2,4,6,8,2,4,6
30127000288500006,30,3,17,3,1,3000,55,10,1,30,2,4,6,8,2,4,6
13077000118800003,13,3,37,11,1,15000,35,10,1,13,1,3,5,8,2,3,6
20378000079400003,20,1,54,2,1,1935,30,16,3,20,2,4,6,8,2,4,6
8036000122400004,8,3,22,11,1,6000,40,10,1,8,1,3,5,7,1,3,6
30005000044100005,30,1,38,3,1,19000,72,10,1,8,1,4,6,8,2,4,6
16063000025100001,16,1,50,5,1,3010,80,10,1,16,2,4,6,8,2,4,6
7089000321500004,7,3,26,11,1,4000,48,10,1,7,2,4,6,8,2,4,6
9004000272500003,9,1,46,11,1,30000,48,10,1,9,1,3,5,7,1,3,5
15020000373600003,15,1,31,11,1,50000,40,10,1,9,1,3,5,7,1,3,5
29002000079600002,29,1,35,3,1,10750,60,10,1,21,1,3,5,7,1,3,6
14097000127400002,14,1,18,3,1,5160,50,10,1,14,2,4,5,8,2,4,6
16063000103400001,16,3,44,2,1,6800,50,10,1,16,2,4,5,8,2,4,6
28038000554700005,28,1,28,11,1,12000,48,10,1,28,2,4,6,8,2,4,6
4002000006800001,4,1,61,2,1,3870,67,10,3,4,2,4,6,8,2,4,6
