ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
9002000211500002,9,1,56,11,1,8000,50,10,1,2,1,3,5,8,1,3,5
32050000097500003,32,1,38,3,1,6450,42,10,1,32,2,4,5,8,2,4,6
30151000051000003,30,1,28,3,1,12900,40,10,3,30,2,4,6,8,2,4,6
13061000157500001,13,1,56,3,1,3400,40,10,1,13,1,3,6,8,2,4,6
10035000009900002,10,1,34,2,1,6450,56,10,2,10,2,4,6,8,2,4,6
5017000017600002,5,1,39,3,1,5590,45,10,1,5,1,3,5,7,1,3,5
4001000026900001,4,1,55,0,3,4300,60,10,1,4,2,4,6,8,2,4,6
30149000003600002,30,3,25,4,1,3748,25,10,1,30,2,4,6,8,2,4,6
8019000369300004,8,1,42,13,1,17000,48,10,1,8,1,3,5,8,1,4,6
7048000171200004,7,1,25,11,1,6000,40,10,1,7,1,4,5,8,2,3,6
20531000048900005,20,1,40,10,1,8600,24,10,1,20,2,4,6,8,2,4,6
15057000182600001,15,1,28,4,1,12900,40,10,1,15,2,4,6,8,2,4,6
30003000246000001,30,1,17,4,1,5160,48,10,1,30,2,4,6,8,2,4,6
15026000030300002,15,3,40,3,1,1075,7,10,1,15,2,4,6,8,2,4,6
16006000072000011,16,1,26,0,3,4730,30,10,1,16,2,4,6,8,2,4,6
21195000288500006,21,1,27,3,1,1720,96,10,3,21,2,4,6,8,2,4,6
29026000093800002,29,1,29,11,1,10320,48,10,1,29,1,3,6,8,2,4,6
15072000036000002,15,1,22,4,1,4,48,10,1,15,2,4,6,8,2,4,6
15017000010500001,15,1,43,2,1,4300,54,10,2,15,2,4,6,8,2,4,6
15063000046300005,15,1,40,4,1,12040,60,10,1,15,1,3,5,7,1,3,5
15013000317500002,15,1,56,4,1,6000,76,10,1,15,1,3,5,8,2,3,6
29058000070600002,29,1,23,3,1,4300,48,10,1,29,2,4,6,8,2,4,6
21114000196300002,21,1,41,11,1,10750,48,10,1,21,2,4,6,8,2,4,6
7003000112400003,7,1,35,2,1,5160,36,10,2,7,2,4,6,8,2,4,6
7029000059400001,7,3,46,2,1,2150,0,20,1,7,2,4,6,8,2,4,6
15094000100900004,15,1,56,2,1,5160,54,10,2,15,2,4,6,8,2,4,6
29049000045200006,29,3,38,3,1,4300,48,10,1,29,2,4,6,8,2,4,6
30085000226100003,30,1,48,4,1,8600,56,10,1,30,1,3,5,7,1,3,5
7079000022900001,7,1,20,2,1,3870,40,10,1,7,2,4,6,8,2,4,6
21046000043600002,21,1,20,3,1,4300,50,10,1,21,2,4,6,8,2,4,6
31002000098800003,31,3,38,2,1,7740,48,10,1,31,1,4,6,8,2,4,6
19026000179800001,19,1,38,3,1,1600,48,10,1,19,1,3,5,8,1,3,5
15114000081500004,15,1,24,3,1,4300,54,10,3,9,2,4,6,8,2,4,6
15016000099200003,15,1,27,11,1,6000,25,10,1,15,2,4,6,8,2,4,6
7048000181100004,7,1,32,3,1,5977,56,10,2,7,2,4,6,8,2,4,6
29023000109500005,29,1,39,3,1,6020,72,10,1,29,2,4,6,8,2,4,6
10007000357600001,10,1,23,11,1,5160,36,10,1,10,1,3,5,7,1,3,5
12062000105700003,12,1,43,4,1,1677,18,10,2,12,2,4,6,8,2,4,6
16100000086000003,16,1,28,3,1,3440,40,10,1,16,2,4,6,8,2,4,6
32023000003100003,32,1,53,3,1,6450,40,10,2,32,2,4,6,8,2,4,6
31072000043800004,31,1,22,4,1,4300,45,10,1,31,1,4,5,8,2,4,6
29011000114600001,29,1,31,4,1,4300,72,10,1,29,2,4,6,8,2,4,6
7040000094700002,7,1,25,0,1,8600,90,10,1,7,2,4,6,8,2,4,6
19012000241900004,19,3,38,3,1,6000,48,10,1,19,1,3,5,7,1,3,5
24024000061100001,24,3,22,4,1,12000,50,10,1,24,1,3,5,8,2,3,6
11033000017500002,11,3,34,11,1,0,44,10,1,11,1,3,5,8,1,4,5
21208000082300003,21,3,47,4,1,2580,50,10,1,21,2,4,6,8,2,4,6
30043000053400001,30,1,62,2,1,2580,40,10,3,30,2,4,6,8,2,4,6
31023000033700005,31,3,20,4,1,6450,70,10,1,31,2,4,6,8,2,4,6
21145000256800007,21,1,32,3,1,4300,40,10,3,21,2,4,6,8,2,4,6
15091000083600002,15,1,57,3,1,6880,56,10,1,15,1,3,5,7,1,3,5
21167000055800001,21,3,33,3,1,860,56,10,1,21,2,4,6,8,2,4,6
12038000247600001,12,1,45,4,1,15000,36,10,1,12,2,3,5,8,2,3,5
20013000047500001,20,1,18,4,1,3440,70,10,1,20,2,4,6,8,2,4,6
21139000002700003,21,3,35,11,1,8000,32,10,1,21,1,3,5,8,1,3,5
7008000043200007,7,1,22,4,1,1290,24,10,1,7,2,4,6,8,2,4,6
17009000160700003,17,3,31,3,1,4300,20,10,1,17,2,4,6,8,2,4,6
30189000148000001,30,3,32,3,1,3440,70,10,1,30,2,4,6,8,2,4,6
6001000045100001,6,1,26,4,1,9000,40,10,1,6,1,3,6,7,1,3,5
12034000062800007,12,1,29,3,1,5160,48,10,1,12,2,4,6,8,2,4,6
9013000139700001,9,1,77,4,1,3655,25,14,1,9,2,4,6,8,2,4,6
17027000066400001,17,3,36,3,1,2150,25,10,3,17,2,4,6,8,2,4,6
21207000057100002,21,1,43,3,1,4300,80,10,1,21,2,4,6,8,2,4,6
20375000003400001,20,3,42,11,1,14000,48,10,1,20,1,3,5,7,1,3,6
17006000385000005,17,3,50,2,1,3010,24,10,1,17,2,4,6,8,2,4,6
12034000162600001,12,3,23,4,1,3440,63,10,1,12,2,4,6,8,2,4,6
26030000601200005,26,3,40,3,1,5160,30,10,2,26,2,4,5,8,2,4,6
31066000047200001,31,1,23,2,1,6450,60,10,1,31,2,4,6,8,2,4,6
32035000045100001,32,1,27,3,1,4300,48,10,1,32,2,4,6,8,2,4,6
30206000026100003,30,1,44,4,1,8000,48,10,1,30,1,3,5,7,1,3,5
15122000319200001,15,1,47,2,1,6450,46,10,1,15,2,4,6,8,2,4,6
24040000032800004,24,1,22,11,1,1720,16,10,1,24,2,4,6,8,2,4,6
10018000032800001,10,1,31,2,1,2580,30,10,2,10,2,4,6,8,2,4,6
15024000220700002,15,3,50,11,1,8000,30,10,1,15,1,3,5,7,1,3,5
7089000153900001,7,3,41,11,1,3000,56,10,1,7,1,3,5,8,2,4,6
18020000228900006,18,3,49,0,3,8600,48,10,1,18,1,3,5,7,1,3,5
16053000435400002,16,1,34,4,1,9000,40,10,1,16,1,3,5,7,1,3,5
7041000028000002,7,1,25,2,1,2580,36,10,2,7,2,4,6,8,2,4,6
30050000110000002,30,3,25,4,1,2250,12,10,1,30,2,4,6,8,2,4,6
20014000116700003,20,3,35,11,1,9000,48,10,1,20,1,3,5,7,1,3,5
30047000064700001,30,1,13,3,1,1290,4,10,3,30,2,4,6,8,2,4,6
15106000435500001,15,1,55,3,1,5160,50,10,1,15,1,3,6,8,1,4,6
7101000266500002,7,1,43,11,1,26000,45,10,1,7,1,3,5,7,1,3,5
27002000241600001,27,1,32,4,1,13760,140,10,1,27,1,3,5,7,1,3,5
15019000158300002,15,3,39,4,1,6000,40,10,1,9,1,3,5,7,1,3,5
15092000105500001,15,1,59,2,1,2150,48,10,1,9,1,3,5,7,1,3,5
30185000056900001,30,1,65,2,1,3440,60,10,3,30,2,4,6,8,2,4,6
2004000202600001,2,1,33,13,1,20000,50,10,1,2,1,3,5,7,1,3,5
16016000094500002,16,1,53,2,1,83,8,10,3,16,2,4,6,8,2,4,6
15053000075600001,15,3,51,12,1,7000,40,10,1,15,1,3,5,7,1,3,5
20565000199900004,20,1,33,2,1,6450,48,10,2,20,1,4,6,8,2,4,6
21106000112600005,21,1,38,3,1,6450,35,10,1,21,2,4,6,8,2,4,6
14043000015500005,14,3,17,3,1,1505,9,10,3,14,1,3,6,8,2,4,6
29052000023500001,29,1,29,3,1,2580,12,10,1,29,2,4,6,8,2,4,6
14030000066700003,14,1,27,11,1,12000,30,10,1,14,1,3,5,8,1,3,5
14008000216700003,14,1,17,2,1,3440,48,10,1,14,2,4,6,8,2,4,6
31077000008700001,31,1,30,2,1,4300,48,10,1,31,1,4,6,8,2,4,6
7093000744300004,7,1,30,2,1,1505,40,10,1,7,2,4,6,8,2,4,6
13027000050900001,13,3,51,0,3,500,2,16,3,13,2,4,6,8,2,4,6
31030000002600001,31,1,79,2,3,2580,30,10,2,31,2,4,6,8,2,4,6
9003000483600002,9,3,41,11,1,9500,20,10,1,9,1,3,5,7,1,3,5
30087000358700003,30,1,39,13,1,50000,80,10,1,30,1,3,5,7,1,3,5
2002000373400002,2,3,24,11,1,12900,45,10,1,2,1,3,5,7,1,3,5
21072000199400001,21,3,27,2,1,6450,50,10,1,21,2,4,6,8,2,4,6
29049000071600001,29,1,36,3,1,6450,48,10,1,29,1,4,5,8,2,4,6
20115000001300001,20,1,47,11,1,11500,44,10,1,20,1,3,5,7,1,3,5
21020000002200003,21,3,24,3,1,2580,53,10,1,21,2,4,6,8,2,4,6
16003000023900003,16,1,33,3,1,16340,48,10,1,30,1,4,5,8,2,3,5
19025000188800005,19,3,30,3,1,6450,25,10,3,19,1,4,6,8,2,4,6
11037000200800003,11,1,35,3,1,7740,48,10,1,11,1,3,5,7,1,3,5
21121000021100001,21,1,34,2,1,5160,48,10,2,21,2,4,6,8,2,4,6
22007000049000004,22,3,50,3,1,2580,36,10,1,22,2,4,6,8,2,4,6
15050000043500002,15,1,18,4,1,1290,20,15,3,15,2,4,6,8,2,4,6
27007000137200001,27,3,17,3,1,5160,66,10,1,27,2,4,6,8,2,4,6
20072000078600001,20,1,43,2,1,5160,48,10,1,20,2,4,6,8,2,4,6
21053000093500005,21,3,26,4,1,2795,52,10,2,21,2,4,6,8,2,4,6
16106000104200003,16,1,42,2,1,5418,40,10,2,16,1,4,6,8,2,4,6
20517000035700001,20,1,37,11,1,10000,56,10,1,20,1,3,6,8,2,4,6
10020000029400002,10,3,45,11,1,7000,40,10,1,10,1,3,5,7,1,3,5
12070000029800003,12,1,15,3,1,645,20,10,1,12,2,4,6,8,2,4,6
13013000082100001,13,1,34,3,1,12000,72,10,1,15,1,4,6,8,2,4,6
25010000169500002,25,1,65,2,1,7740,52,10,1,25,1,4,5,8,2,4,6
21058000113100007,21,1,25,3,1,7740,60,10,1,21,2,4,6,8,2,4,6
26018000176200002,26,1,30,11,1,25000,48,10,1,26,1,3,5,7,1,3,5
24026000101600003,24,1,52,10,1,8000,45,10,3,24,1,3,5,8,2,4,6
21017000080800001,21,1,20,4,1,2580,40,10,2,21,2,4,6,8,2,4,6
14036000063600004,14,1,44,13,1,17000,50,10,1,14,1,3,5,7,1,3,5
9010000225900001,9,1,51,13,1,50000,50,10,1,9,1,3,5,7,1,3,5
31046000056700003,31,1,29,3,1,4730,44,10,1,31,1,3,6,8,2,4,6
22014000086400002,22,1,31,8,1,10000,0,20,1,22,1,3,5,7,1,3,5
11020000626300001,11,1,31,3,1,4000,55,10,1,11,1,3,5,7,1,3,5
15039000340400001,15,3,53,3,1,3440,25,10,1,15,1,4,6,8,2,4,6
12015000105100004,12,1,31,3,1,4800,54,10,2,12,2,4,6,8,2,4,6
7097000059200002,7,3,36,0,1,4300,48,10,1,7,2,4,6,8,2,4,6
16082000172700003,16,1,50,3,1,5375,7,10,2,16,2,4,6,8,2,4,6
5014000098000002,5,1,62,2,1,3870,60,10,1,5,1,3,5,8,2,4,6
7105000030300002,7,1,47,3,1,2580,60,10,2,7,2,4,6,8,2,4,6
31056000163700003,31,1,26,3,1,4214,56,10,2,31,1,4,6,8,2,4,6
9004000255900001,9,1,41,3,1,10000,48,10,1,9,1,3,5,8,2,4,6
11027000174700002,11,1,39,3,1,6450,72,10,1,11,1,4,5,8,1,3,5
