Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),4044.0029730905494,125.769155712342,32.15417126866904,8.59538322124613e-227,3797.499838182247,4290.506107998852
HORTRA,41.12933470968781,0.5345886088335218,76.93642182057053,0.0,40.08155978254167,42.177109636833954
SEXO: 3,-1403.3041464520948,20.27707020183643,-69.20645499984519,0.0,-1443.046493001201,-1363.5617999029885
EDAD,34.346496633266476,0.7277354576525217,47.19640395709041,0.0,32.92016065542488,35.77283261110807
NIVACAD: 1,229.40026508518034,210.40871379155462,1.0902602888986814,0.27559860775559875,-182.99343564276572,641.7939658131264
NIVACAD: 2,285.50295207266646,68.51099857791552,4.167257199557126,3.0829694326420386e-5,151.22379730294764,419.78210684238525
NIVACAD: 3,648.2946902818189,71.13302678906327,9.113835296285952,7.957618235090759e-20,508.8764521636818,787.7129283999561
NIVACAD: 4,1143.0910920070346,72.93901706479485,15.671874094376372,2.3696741877406645e-55,1000.133176278276,1286.0490077357933
NIVACAD: 5,1512.2017823010249,94.26509081176803,16.042012682305103,6.544810942802456e-58,1327.4455098596063,1696.9580547424434
NIVACAD: 6,1756.403465884417,255.2341154109336,6.881538790598434,5.922328183227177e-12,1256.1535498537844,2256.6533819150495
NIVACAD: 7,1438.552241340399,126.44889008667215,11.376550955523365,5.481449700625849e-30,1190.7168508943353,1686.3876317864626
NIVACAD: 8,2509.3307389515853,107.07776703140455,23.434656964929335,1.9535903641051037e-121,2299.462070415776,2719.1994074873946
NIVACAD: 9,4276.806721315454,341.5830983557094,12.520545489231958,5.778127947941501e-36,3607.315826672272,4946.297615958635
NIVACAD: 10,4335.919333627823,112.3453620346503,38.5945557084102,0.0,4115.726363601931,4556.112303653716
NIVACAD: 11,5073.406427502609,74.55776971047574,68.04664956051884,0.0,4927.275813352355,5219.537041652864
NIVACAD: 12,10356.79323896531,184.69254979677694,56.07585823229588,0.0,9994.80231789049,10718.784160040132
NIVACAD: 13,10597.126200746174,102.94391551695065,102.94077262877435,0.0,10395.359736218865,10798.892665273483
NIVACAD: 14,14051.754785250574,201.3993971041944,69.77059011741167,0.0,13657.01902930438,14446.490541196768
ENT_PAIS_TRAB: 2,2251.0862542759733,135.7724969782991,16.57983983778225,9.823309713389404e-62,1984.9769212688625,2517.195587283084
ENT_PAIS_TRAB: 3,1814.0490138860423,159.73753649517167,11.356435398268928,6.901538650075955e-30,1500.9690437966417,2127.128983975443
ENT_PAIS_TRAB: 4,500.8683955617068,144.49827589287258,3.466258628117045,0.0005277642132297493,217.65684186482127,784.0799492585923
ENT_PAIS_TRAB: 5,252.8883614220648,113.31471737362243,2.2317344761866966,0.025632605476795838,30.795488923715368,474.98123392041424
ENT_PAIS_TRAB: 6,431.7838946849171,147.22470104748865,2.9328223566617484,0.0033589906851800673,143.2286432912539,720.3391460785803
ENT_PAIS_TRAB: 7,-1478.1706868026668,102.65778445759138,-14.399012160771004,5.271665260794664e-47,-1679.3763444872545,-1276.965029118079
ENT_PAIS_TRAB: 8,1516.982194349466,112.02980460936074,13.54088047943193,9.001256105843457e-42,1297.4077058116372,1736.5566828872948
ENT_PAIS_TRAB: 9,2541.079053159633,102.83865648095747,24.70937622206453,8.803416278004082e-135,2339.518892651802,2742.639213667464
ENT_PAIS_TRAB: 10,-331.9153055665213,120.54950155931245,-2.753352782659273,0.005898871931080989,-568.1881013700456,-95.64250976299701
ENT_PAIS_TRAB: 11,556.4065489423508,105.08892998920926,5.294625694632953,1.1927046742219577e-7,350.43593126763005,762.3771666170716
ENT_PAIS_TRAB: 12,-819.4478358435523,107.18541529356379,-7.645143078460956,2.0878685322690898e-14,-1029.527491198343,-609.3681804887617
ENT_PAIS_TRAB: 13,-671.7288813203231,104.96688536242574,-6.399436155517073,1.5597919425965006e-10,-877.4602958062297,-465.9974668344165
