ID_PERSONA,ENT,SEXO,EDAD,NIVACAD,ALFABET,INGTRMEN,HORTRA,CONACT,SITTRA,ENT_PAIS_TRAB,AGUINALDO,VACACIONES,SERVICIO_MEDICO,UTILIDADES,INCAP_SUELDO,SAR_AFORE,CREDITO_VIVIENDA
15061000052400001,15,3,31,11,1,14400,40,10,1,15,1,3,5,7,1,4,6
16006000045600007,16,1,47,4,1,7000,60,10,1,16,1,3,5,8,1,3,5
30092000095700002,30,1,40,4,1,4300,56,10,1,30,1,3,5,8,1,3,5
16108000079400001,16,1,36,2,1,6020,48,10,2,16,2,4,6,8,2,4,6
16051000090300004,16,3,40,3,1,1720,30,10,1,16,2,4,6,8,2,4,6
20406000306200001,20,1,39,0,3,4300,40,10,2,20,2,4,6,8,2,4,6
20289000032500003,20,3,33,3,1,4300,60,10,1,20,2,4,6,8,2,4,6
4009000005600004,4,3,38,4,1,2150,80,10,1,4,2,4,6,8,2,4,6
27012000241100001,27,1,46,3,1,3440,36,10,1,27,2,4,6,8,2,4,6
29026000146800001,29,3,30,11,1,10000,40,10,1,21,1,3,5,7,1,3,5
8037000134500006,8,3,25,4,1,6450,48,10,1,8,1,3,5,7,1,4,5
9012000220400003,9,1,24,3,1,5160,48,10,1,9,1,4,6,7,1,3,5
24035000396700005,24,3,29,3,1,7740,48,10,1,24,1,3,5,7,1,4,5
24025000119100004,24,1,36,3,1,6020,45,10,1,24,1,3,5,7,1,3,6
9011000371700003,9,3,48,7,1,8000,40,10,1,9,1,3,5,8,1,3,5
19009000176100003,19,1,45,4,1,5160,40,10,1,19,2,4,6,8,2,4,6
30108000010900001,30,1,74,0,3,1290,60,18,3,30,2,4,6,8,2,4,6
9009000190400003,9,3,36,11,1,8000,40,10,1,9,1,3,5,7,1,3,5
14099000090900005,14,1,38,3,1,6450,40,10,1,14,2,4,6,8,2,4,6
29027000083500002,29,1,24,3,1,4300,78,10,1,29,2,4,6,8,2,4,6
20035000008400001,20,1,25,3,1,3010,60,10,1,20,2,4,6,8,2,4,6
12043000296400001,12,1,41,0,3,2150,5,10,2,12,2,4,6,8,2,4,6
30059000076700002,30,1,45,3,1,2580,72,10,1,30,2,4,6,8,2,4,6
24020000016200001,24,1,50,4,1,6400,40,10,1,24,1,3,5,7,1,3,6
15058000116400002,15,3,21,11,1,4300,48,10,1,15,2,4,6,8,2,4,6
15039000434900003,15,1,44,11,1,15000,48,10,1,19,1,3,5,8,2,3,5
7106000048000002,7,3,24,3,1,2795,60,10,1,7,2,4,6,8,2,4,6
12075000119700006,12,1,49,3,1,8600,12,10,1,12,1,3,6,7,2,3,5
21178000130600001,21,1,61,2,1,2580,32,10,2,21,2,4,6,8,2,4,6
10023000093000005,10,3,24,5,1,3870,7,10,1,10,1,3,5,7,1,3,5
21062000112900001,21,1,57,2,1,2580,48,10,2,21,2,4,6,8,2,4,6
8021000039100002,8,1,27,11,1,8600,45,10,1,8,1,3,5,7,1,3,5
15118000326200005,15,1,34,3,1,8600,50,10,1,15,2,4,6,8,2,4,6
7051000016600003,7,1,29,3,1,4300,60,10,3,7,2,4,6,8,2,4,6
21076000102200004,21,1,36,2,1,8600,48,10,2,21,2,4,6,8,2,4,6
5031000143800001,5,1,19,3,1,3225,48,10,3,5,2,4,6,8,2,4,6
20368000018700001,20,1,25,4,1,10750,48,10,1,20,1,3,5,8,1,3,5
16075000224600003,16,1,49,13,1,8400,20,10,1,16,1,3,5,8,1,3,5
24048000044600001,24,3,26,11,1,8000,10,10,1,24,1,3,5,7,1,4,5
15047000056000003,15,1,47,3,1,8600,46,10,1,15,2,4,6,8,2,4,6
16078000114400002,16,1,52,2,1,3870,42,10,2,16,2,4,6,8,2,4,6
16080000132000002,16,1,22,4,1,3225,40,10,2,16,2,4,6,8,2,4,6
28006000014400008,28,1,27,3,1,12000,40,10,1,28,2,4,6,7,2,4,6
31068000044900001,31,3,33,3,1,1720,32,10,1,31,1,4,6,8,2,4,6
24037000013700003,24,1,33,3,1,6000,40,10,1,24,1,3,6,8,2,4,6
20086000009700002,20,1,33,4,1,6000,40,10,1,20,1,3,6,8,2,4,6
31047000015100002,31,3,45,4,1,3000,40,10,1,31,1,4,6,8,2,4,6
16040000025500002,16,1,26,1,1,5160,60,10,1,16,2,4,6,8,2,4,6
8046000179900001,8,1,24,2,1,2150,15,10,2,8,2,4,6,8,2,4,6
21187000055900005,21,1,45,2,1,5160,48,10,2,21,2,4,6,8,2,4,6
21107000079600002,21,3,28,4,1,1290,32,10,2,21,2,4,6,8,2,4,6
19018000189100001,19,1,54,3,1,10750,70,10,1,19,1,3,5,7,1,3,5
20406000181500003,20,1,24,3,1,2400,70,10,2,21,2,4,6,8,2,4,6
30024000050100002,30,1,38,2,1,5160,40,10,2,30,2,4,6,8,2,4,6
24028000313400005,24,1,15,3,1,3010,40,10,3,24,2,4,6,8,2,4,6
29058000044100003,29,1,58,3,1,3225,40,13,2,29,2,4,6,8,2,4,6
17007000233500002,17,3,30,12,1,4,48,10,1,17,1,3,5,7,1,3,5
14098000533700001,14,1,36,11,1,15000,30,10,1,14,1,3,5,7,1,3,5
11007000043800001,11,3,22,4,1,5000,48,10,1,11,1,3,5,7,1,3,5
17001000112200004,17,1,27,11,1,6880,60,10,1,17,1,3,5,7,2,4,6
20413000032200001,20,1,25,3,1,4500,8,10,1,20,1,4,6,7,1,3,6
20380000014400003,20,1,50,2,1,5160,42,10,1,20,2,4,6,8,2,4,6
20103000032800002,20,3,47,2,1,1290,20,10,1,20,2,4,6,8,2,4,6
16069000138900001,16,1,29,2,1,8600,48,10,1,16,1,3,5,7,1,3,5
20410000027800001,20,1,40,2,1,0,60,10,2,20,2,4,6,8,2,4,6
20470000017500003,20,1,21,4,1,3870,56,10,2,20,2,4,6,8,2,4,6
15036000079700001,15,3,23,3,1,3440,54,10,1,13,2,4,6,8,2,4,6
32056000162600001,32,3,25,11,1,12000,40,10,1,1,1,3,5,7,1,3,5
5030000346800002,5,1,40,3,1,8600,48,10,1,5,1,3,5,7,1,3,5
30183000153800003,30,1,24,3,1,6450,54,10,1,30,1,4,6,8,2,4,6
3008000266800003,3,1,35,4,1,6000,40,10,1,3,2,4,6,8,2,4,6
5030000426300002,5,1,38,3,1,7310,48,10,1,5,1,3,5,7,1,3,5
21032000007100001,21,1,54,11,1,13000,32,10,1,21,1,3,5,8,1,3,5
26041000042000001,26,1,36,4,1,17200,60,10,1,26,1,3,5,7,1,3,5
13081000126200003,13,3,43,2,1,3870,40,10,1,13,2,4,6,8,2,4,6
15033000348800005,15,1,32,11,1,6200,30,10,1,9,2,4,6,8,2,4,6
20454000036000004,20,1,17,3,1,2150,40,10,2,20,2,4,6,8,2,4,6
19007000037000001,19,3,40,3,1,3200,5,10,1,19,1,3,6,8,2,4,6
19012000029500001,19,1,46,3,1,8600,48,10,3,19,2,4,6,8,2,4,6
10023000146000002,10,1,21,3,1,6450,48,10,1,10,1,3,5,8,1,4,6
19031000184100004,19,1,44,3,1,6880,48,10,1,19,2,4,6,8,2,4,6
26030000559200003,26,1,38,2,1,6450,40,10,1,26,2,4,6,8,2,4,6
23008000045400002,23,1,37,3,1,7000,60,10,1,23,1,3,6,7,1,3,5
10012000170900001,10,1,32,11,1,12000,24,10,1,10,1,3,5,8,1,3,5
4001000134300007,4,1,56,2,1,4300,45,10,1,31,2,4,6,8,2,4,6
30135000004800003,30,1,25,2,1,4300,48,10,1,26,2,4,6,8,2,4,6
16085000063100003,16,3,54,0,3,6450,49,10,1,16,2,4,6,8,2,4,6
31069000006700002,31,1,72,11,1,8000,48,10,1,31,1,3,5,7,1,3,5
11003000157600002,11,1,29,3,1,8600,45,10,1,11,2,4,6,8,2,4,6
30123000008600001,30,1,49,2,1,2580,48,10,1,30,2,4,6,8,2,4,6
24022000072400001,24,1,54,2,1,5160,35,10,1,24,2,4,6,8,2,4,6
7002000031000002,7,1,24,3,1,10750,70,10,1,14,2,4,6,8,2,4,6
20016000047600008,20,1,36,0,3,4300,40,10,1,20,2,4,6,8,2,4,6
21119000269100004,21,1,35,3,1,9460,60,10,1,21,2,4,6,8,2,4,6
21035000029300002,21,3,31,13,1,5000,30,10,1,21,1,3,5,8,2,3,6
19020000062400002,19,1,26,1,1,5160,54,10,2,19,2,4,6,8,2,4,6
24054000144500002,24,1,69,2,1,1935,24,10,2,24,2,4,6,8,2,4,6
20184000216100001,20,1,21,3,1,3440,50,10,2,20,2,4,6,8,2,4,6
21167000038300005,21,3,32,3,1,1376,35,10,3,21,2,4,6,8,2,4,6
21179000067100003,21,1,44,3,1,2924,42,10,2,21,2,4,6,8,2,4,6
14010000019900001,14,1,27,2,1,8600,48,10,1,14,2,4,6,8,2,4,6
17019000048600002,17,1,40,2,1,4300,42,10,2,17,2,4,6,8,2,4,6
20002000010300003,20,1,44,11,1,8000,72,10,1,20,1,3,5,7,1,3,5
1003000011200002,1,1,27,2,1,5160,40,10,2,1,2,4,6,8,2,4,6
27007000141700004,27,3,26,10,1,8000,30,10,1,27,1,3,5,8,1,3,5
30111000111900001,30,1,41,4,1,14000,0,20,1,30,1,3,5,7,1,3,5
12019000152800004,12,1,56,4,1,8600,50,18,1,12,2,4,6,8,2,4,6
21205000022500004,21,1,34,2,1,6450,30,10,3,21,2,4,6,8,2,4,6
30068000098900001,30,1,55,4,1,6450,48,10,1,30,1,3,5,8,1,3,5
11035000212400004,11,1,45,2,1,5590,48,10,1,11,1,3,5,7,1,3,5
7062000057300003,7,1,55,0,3,2795,40,10,1,7,2,4,6,8,2,4,6
30092000105400003,30,1,23,8,1,8600,48,10,1,30,1,3,5,7,1,3,5
28003000039600003,28,1,43,5,1,5590,84,10,1,28,1,3,5,7,1,3,5
9003000517900001,9,3,37,11,1,20000,65,10,1,9,2,4,5,8,2,3,5
28015000118600002,28,1,58,3,1,5160,40,10,1,28,2,4,6,8,2,4,6
20472000106300002,20,3,28,11,1,20000,45,10,1,20,1,3,6,8,2,4,6
15093000096800005,15,1,58,2,1,3010,66,10,2,15,2,4,6,8,2,4,6
30095000128400001,30,1,54,2,3,1720,24,10,3,30,2,4,6,8,2,4,6
1009000112600008,1,1,61,2,1,4300,60,10,1,1,2,4,6,8,2,4,6
11005000222300001,11,1,19,4,1,3870,48,10,1,22,1,3,5,8,1,4,6
19031000420400001,19,1,43,11,1,12000,48,10,1,19,1,3,5,7,1,3,5
9002000196700001,9,1,49,11,1,80000,50,10,1,9,1,3,5,7,1,3,5
11022000010700001,11,3,26,3,1,2150,14,16,3,11,2,4,6,8,2,4,6
1007000056900005,1,1,55,2,1,3440,65,10,2,1,2,4,6,8,2,4,6
12040000066700001,12,1,47,3,1,4300,40,10,1,12,2,4,6,8,2,4,6
13037000001100005,13,1,29,2,1,11610,48,10,2,13,2,4,6,8,2,4,6
29010000136000005,29,1,17,2,1,0,48,10,3,29,2,4,6,8,2,4,6
30071000086100004,30,1,51,0,3,3655,40,10,1,30,1,4,6,8,2,3,6
16018000040300001,16,1,24,2,1,5590,40,10,1,16,1,3,6,8,1,4,6
15057000299600002,15,1,37,4,1,7740,40,10,1,15,1,3,5,7,1,3,5
9004000066100001,9,1,47,11,1,900,16,10,1,9,1,3,5,7,1,3,5
11023000009400002,11,3,42,11,1,3600,40,10,1,11,1,3,5,8,1,3,5
